recovery_id,tag_code,tag_status,Vessel_type,Cruise_no,Haul_or_Delivery_no,species_name_by_observer,Missing_Fins,sample:in_or_out?,recovery_date,run_year,Lat,latmin,Hem,Long,Longm,Bear,Area,sex,gonad_m,length,weight,Other_comments,Date_entered,Plant_recovery,detection_method,sampling_site,Date_snout_sent_to_ABL,Detected_with,sampling_,fishery,gear_name,Report_code,New_data,length_code,length_type,weight_code,weight_type,recorded_mark,location_type,hssector,specimen_number,ADFG_stat_area,Initials_CWT_reade
2015170002,90599,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , in                      ,20150509,2015,             ,        ,          ,        ,       ,             ,630, F      ,         ,670,3.5, Stat Aread 505730                                                 ,20160113, N                 , E                , hsrf                 ,20150604,               ,           ,812, trawl        , REP16            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,15,                    ,                    
2015170001,90713,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , in                      ,20150509,2015,             ,        ,          ,        ,       ,             ,630, F      ,         ,530,1.8, Stat Area 505730                                                  ,20151231, N                 , E                , hsrf                 ,20150604,               ,           ,812, trawl        , REP16            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,14,                    ,                    
2014070041,90431,1, Rockfish          ,                    ,73, Chinook                  , Ad               , IN                      ,20140512,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,440,1.5,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    , 505730 10%/495800  ,                    
2014070040,90281,1, Rockfish          ,                    ,2, Chinook                  , Ad               , IN                      ,20140610,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,680,4.4,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,495800,                    
2014070039,90463,1, Rockfish          ,                    ,1, Chinook                  , Ad               , IN                      ,20141106,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,670,4.4,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,515700,                    
2014070038,90464,1, Rockfish          ,                    ,3, Chinook                  , Ad               , IN                      ,20140508,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,460,1.3,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,505700,                    
2014070037,90599,1, Rockfish          ,                    ,71, Chinook                  , Ad               , IN                      ,20140514,2014,             ,        , N        ,        ,       , W           ,620,        ,         ,480,1.7,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,                    ,                    
2014070036,90448,1, Rockfish          ,                    ,1, Chinook                  , Ad               , IN                      ,20140610,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,720,5,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,495800,                    
2014070035,94235,1, Rockfish          ,                    ,2, Chinook                  , Ad               , IN                      ,20140508,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,510,1.7,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,505700,                    
2014070034,182192,1, Rockfish          ,                    ,4, Chinook                  , Ad               , IN                      ,20140410,2014,57,45, N        ,154,14, W           ,                   , M      ,         ,540,2, Boat Haul # 87                                                    ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,2,                    ,                    
2014070033,30716,1, Rockfish          ,                    ,1, Chinook                  , Ad               , IN                      ,20140508,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,570,2.2,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,505700,                    
2014070032,90599,1, Rockfish          ,                    ,1, Chinook                  , Ad               , IN                      ,20141108,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,640,4.1, Boat Haul # 1                                                     ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,515700,                    
2014070031,42874,1, Rockfish          ,                    ,74, Chinook                  , Ad               , IN                      ,20140512,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,460,1.6,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    , 505730 10%/495800  ,                    
2014070030,636172,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20141025,2014,             ,        , N        ,        ,       , W           ,630, M      ,         ,590,2.8, Vessle name hard to read; Boat Haul # 3                           ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,505800,                    
2014070028,71156,1, Rockfish          ,                    ,1, Chinook                  , Ad               , IN                      ,20140920,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,570,2.5, Binary code                                                       ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,515700,                    
2014070026,90488,1, Rockfish          ,                    ,1, Chinook                  , Ad               , IN                      ,20140606,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,630,2.9,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,495730,                    
2014070024,42994,1, Rockfish          ,                    ,3, Chinook                  , Ad               , IN                      ,20140409,2014,57,24, N        ,151,18, W           ,                   ,        ,         ,360,0.6, Boat Haul # 86                                                    ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,1,                    ,                    
2014070023,211009,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20140510,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,490,1.7, Boat Haul # 29                                                    ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,29, 505700 48%/515700  ,                    
2014070021,90599,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20140918,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,650,4.3, Boat Haul # 1                                                     ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,                    ,                    
2014070016,                 ,2, Rockfish          ,                    ,8, Chinook                  , Ad               , IN                      ,20140414,2014,57,50, N        ,154,46, W           ,620, M      ,         ,550,1.9, Boat Haul # 91                                                    ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,3,                    ,                    
2014070015,                 ,2, Rockfish          ,                    ,1, Chinook                  , Ad               , IN                      ,20140510,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,520,1.9,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,495730,                    
2014070011,                 ,2, Rockfish          ,                    ,1, Chinook                  , None             , IN                      ,20140922,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,560,2.5,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,0,1,3,                    ,515700,                    
2014070010,                 ,2, Rockfish          ,                    ,72, Chinook                  , Ad               , IN                      ,20140512,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,430,1.4,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    , 505730 10%/495800  ,                    
2014070006,                 ,2, Rockfish          ,                    ,1, Chinook                  , Ad               , IN                      ,                        ,2014,             ,        , N        ,        ,       , W           ,630, M      ,         ,650,3.4,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,                    ,                    
2014070005,                 ,2, Rockfish          ,                    ,16, Chinook                  , Ad               , IN                      ,20140418,2014,57,41, N        ,155,2, W           ,620,        ,         ,560,               ,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,                    ,                    ,5000,1,3,                    ,                    ,                    
2014070004,                 ,2, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20141105,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,880,7.7,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    ,485730,                    
2014070002,                 ,2, Rockfish          ,                    ,1, Chinook                  , Ad               , IN                      ,20140822,2014,             ,        , N        ,        ,       , W           ,630,        ,         ,610,3.3,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    , 495730 55%/485800  ,                    
2014070001,                 ,2, Rockfish          ,                    ,70, Chinook                  , Ad               , IN                      ,20140514,2014,57,14, N        ,151,2, W           ,630,        ,         ,520,2,                                                                   ,201503, N                 , E                , hsrf                 ,                                    , Y             ,           ,812, trawl        , REP15            , N                  ,0,1,1,1,5000,1,3,                    , 505730 10%/495800  ,                    
2013170119,190214,1, Rockfish          ,                    ,                               , Chinook                  , None             , IN                      ,20131014,2013,             ,        ,          ,        ,       ,             ,                   ,        ,         ,670,               ,                                                                   ,20131231, N                 , E                , hsed                 ,                                    , Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,95,                    ,                    
2013170118,51267,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131014,2013,             ,        ,          ,        ,       ,             ,                   ,        ,         ,630,               ,                                                                   ,20131231, N                 , E                , hsed                 ,                                    , Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,98,                    ,                    
2013170117,210910,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131014,2013,             ,        ,          ,        ,       ,             ,                   ,        ,         ,730,5.2,                                                                   ,20131231, N                 , E                , hsed                 ,                                    , Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,97,                    ,                    
2013170116,90448,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131014,2013,             ,        ,          ,        ,       ,             ,                   ,        ,         ,660,3.9,                                                                   ,20131231, N                 , E                , hsed                 ,                                    , Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,96,                    ,                    
2013170115,90538,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131115,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,620,3.6,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,505700,                    
2013170114,210961,1, Rockfish          ,                    ,                               , Chinook                  , None             , IN                      ,20131111,2013,57,47, N        ,150,1, W           ,                   , M      ,         ,680,4.4,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,142,485831,                    
2013170113,90443,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131111,2013,57,47, N        ,150,1, W           ,                   , F      ,         ,710,5.3,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,148,485831,                    
2013170112,635690,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131111,2013,57,47, N        ,150,1, W           ,                   , M      ,         ,620,3.6,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,146,485831,                    
2013170111,635368,1, Rockfish          ,                    ,                               , Chinook                  , None             , IN                      ,20131111,2013,57,47, N        ,150,1, W           ,                   , F      ,         ,740,6.4,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,149,485831,                    
2013170110,210961,1, Rockfish          ,                    ,                               , Chinook                  , None             , IN                      ,20131111,2013,57,47, N        ,150,1, W           ,                   , M      ,         ,640,4,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,145,485831,                    
2013170109,635364,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131111,2013,57,47, N        ,150,1, W           ,                   , F      ,         ,720,5.2,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,144,485831,                    
2013170108,210962,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131111,2013,57,47, N        ,150,1, W           ,                   , F      ,         ,640,4,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,141,485831,                    
2013170107,210961,1, Rockfish          ,                    ,                               , Chinook                  , None             , IN                      ,20131111,2013,57,47, N        ,150,1, W           ,                   , F      ,         ,640,4.1,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,143,485831,                    
2013170106,210960,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131111,2013,57,47, N        ,150,1, W           ,                   , M      ,         ,690,5,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,147,485831,                    
2013170105,210961,1, Rockfish          ,                    ,                               , Chinook                  , None             , IN                      ,20131110,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,650,4, 70/30 stat area split                                             ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,35,495800,                    
2013170104,210959,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131102,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,650,4.3,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,                    ,                    
2013170103,90494,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131021,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,570,2.4,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,17,495800,                    
2013170102,210910,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131018,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,680,4.4,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,515700,                    
2013170101,635687,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130928,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,630,3.6,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,18,495730,                    
2013170100,210910,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130928,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,730,6.1,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,8,                    ,                    
2013170099,90343,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130927,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,720,5,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,12,                    ,                    
2013170098,100152,1, Rockfish          ,                    ,                               , Chinook                  , None             , IN                      ,20130925,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,600,3.4,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,12,505730,                    
2013170097,                 ,2, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130920,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,720,5.2,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,505730,                    
2013170096,210960,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130919,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,650,4.2,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,32,                    ,                    
2013170095,210909,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130726,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,660,4.2,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,505730,                    
2013170094,42483,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130713,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,630,4.1,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,495800,                    
2013170093,635368,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130708,2013,             ,        ,          ,        ,       ,             ,620, M      ,         ,710,4.5,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,545602,                    
2013170092,210962,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130611,2013,57,47, N        ,150,1, W           ,                   , F      ,         ,530,1.9,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,515700,                    
2013170091,210961,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130610,2013,58,35, N        ,148,38, W           ,                   , M      ,         ,490,1.6,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,515700,                    
2013170090,54596,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130605,2013,58,35, N        ,148,38, W           ,                   , M      ,         ,690,4.6,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,505700,                    
2013170089,90343,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130605,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,630,3.5,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,505700,                    
2013170088,635775,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130604,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,580,2.6,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,                    ,                    
2013170087,92049,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20131111,2013,57,47, N        ,150,1, W           ,                   , F      ,         ,530,2.1, binary tag                                                        ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,5,515700,                    
2013170086,210909,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130511,2013,58,35, N        ,148,38, W           ,                   , M      ,         ,640,3.6,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,2,515700,                    
2013170085,610438,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130602,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,570,2.5,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,2,505730,                    
2013170084,210960,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130602,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,570,2.7,                                                                   ,20131217, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,505730,                    
2013170083,90434,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , M      ,         ,660,4,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,168,                    ,                    
2013170082,220121,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , F      ,         ,510,1.6,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,167,                    ,                    
2013170081,220207,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , M      ,         ,540,2,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,166,                    ,                    
2013170080,90343,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , F      ,         ,620,2.9,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,165,                    ,                    
2013170079,90385,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , F      ,         ,630,3.4,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,164,                    ,                    
2013170078,635295,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130504,2013,57,48, N        ,150,12, W           ,                   , M      ,         ,600,3.8, 57 48N  150 12W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,145,505730,                    
