recovery_id,tag_code,Observer,vessel_name,cruise_no,PERMIT,Haul_or_Delivery_no,year,month,day,Lat,Long,ves_akr_length,trip_target_code,gf_processing_sector,length_category
2002091051,054522,7905,ARCTURUS,NA,,60,2002,09,28,54,165,132,pollock,S,Large
2002091052,092909,7914,NORTHERN GLACIER,NA,,563,2002,10,03,54,165,201,pollock,CP,Large
2002091053,631061,7965,MARATHON,NA,,4,2002,10,08,55,158,87,pollock,S,Small
2002091054,310241,7888,BERING ROSE,NA,,85,2002,09,22,54,165,124,pollock,S,Small
2002091055,310245,7888,BERING ROSE,NA,,85,2002,09,22,54,165,124,pollock,S,Small
2002091056,310231,7913,SEA WOLF,NA,,40,2002,09,10,54,165,125,pollock,S,Large
2002091059,030151,7995,GLADIATOR,NA,,5,2002,09,23,54,165,124,pollock,S,Small
2002091060,631318,7905,ARCTURUS,NA,,44,2002,09,11,54,165,132,pollock,S,Large
2002091061,310144,,ARGOSY,NA,,48,2002,08,03,55,167,124,pollock,S,Small
2002091062,630748,7870,FIERCE ALLEGIANCE,NA,,75,2002,08,06,54,165,166,pollock,S,Large
2002091063,093053,7905,ARCTURUS,NA,,50,2002,09,15,54,165,132,pollock,S,Large
2002091067,182205,7863,COLUMBIA,NA,,3,2002,09,19,54,165,123,pollock,S,Small
2002091069,093053,7901,KODIAK ENTERPRISE,NA,,368,2002,09,17,56,170,275,pollock,CP,Large
2002091073,040265,7785,PACIFIC RAM,NA,,7,2002,09,09,57,154,82,pollock,S,Small
2002091075,184307,7459,ISLAND ENTERPRISE,NA,,88,2002,02,17,55,164,312,pollock,CP,Large
2002091080,310134,7848,VIKING,NA,,73,2002,08,08,54,166,144,pollock,S,Large
2002091082,310242,7851,GOLDEN DAWN,NA,,162,2002,10,01,54,166,149,pollock,S,Large
2002091087,310135,7870,FIERCE ALLEGIANCE,NA,,92,2002,08,25,54,165,166,pollock,S,Large
2002091088,310233,7929,VIKING,NA,,22,2002,10,16,54,165,144,pollock,S,Large
2002091089,310237,7929,VIKING,NA,,15,2002,10,10,54,165,144,pollock,S,Large
2002091098,044826,7941,CHELLISSA,NA,,16,2002,10,18,57,154,70,pollock,S,Small
2002091100,210165,7925,PROGRESS,NA,,5,2002,10,11,54,165,118,pollock,S,Small
2003091005,185107,8213,KODIAK ENTERPRISE,NA,,63,2003,02,08,56,167,275,pollock,CP,Large
2003091008,182206,8199,DESTINATION,NA,,49,2003,03,07,55,163,180,pollock,S,Large
2003091009,093053,8199,DESTINATION,NA,,4,2003,01,26,55,163,180,pollock,S,Large
2003091012,044816,8351,UNIMAK,NA,,462,2003,05,15,56,152,185,other,CP,Large
2003091013,093315,8299,VAERDAL,NA,,601,2003,05,04,55,156,124,other,CP,Small
2003091018,044816,8213,KODIAK ENTERPRISE,NA,,40,2003,02,02,55,164,275,pollock,CP,Large
2003091019,184703,8213,KODIAK ENTERPRISE,NA,,52,2003,02,03,55,164,275,pollock,CP,Large
2003091020,310241,8474,KODIAK ENTERPRISE,NA,,436,2003,09,12,56,172,275,pollock,CP,Large
2003091022,310241,8208,AURORA,NA,,45,2003,03,16,55,164,193,pollock,S,Large
2003091023,182353,8208,WESTERN DAWN,NA,,49,2003,03,03,56,169,113,pollock,S,Small
2003091025,182246,8576,LESLIE LEE,NA,,4,2003,08,26,58,153,97,pollock,S,Small
2003091030,092109,8561,TOPAZ,NA,,2,2003,10,09,57,152,86,pollock,S,Small
2003091033,310243,8649,AURORA,NA,,131,2003,09,30,54,165,193,pollock,S,Large
2003091057,092109,FLEMING,BERING ROSE,8688,A285,10,2003,10,08,55,163,124,pollock,S,Small
2003091058,093534,FLEMING,BERING ROSE,8688,A285,NA,2003,10,10,NA,NA,124,pollock,S,Small
2003091059,050785,FLEMING,BERING ROSE,8688,A285,NA,2003,10,10,NA,NA,124,pollock,S,Small
2004091001,184354,8992,DOMINATOR,NA,,24,2004,02,19,55,164,124,pollock,S,Small
2004091002,184360,8918,KODIAK ENTERPRISE,NA,,18,2004,01,23,54,164,275,pollock,CP,Large
2004091004,093028,8918,KODIAK ENTERPRISE,NA,,90,2004,02,08,55,164,275,pollock,CP,Large
2004091008,184307,8878,SEATTLE ENTERPRISE,NA,,191,2004,02,07,55,164,270,pollock,CP,Large
2004091010,184654,8818,AURORA,NA,,48,2004,03,08,55,164,193,pollock,S,Large
2004091011,050785,9267,ALDEBARAN,NA,,111,2004,10,05,54,165,132,pollock,S,Large
2004091012,310282,9267,ALDEBARAN,NA,,112,2004,10,06,54,165,132,pollock,S,Large
2004091015,184621,9156,ROYAL ATLANTIC,NA,,165,2004,08,26,54,166,124,pollock,S,Small
2004091016,310282,9292,COMMODORE,NA,,170,2004,10,07,54,166,133,pollock,S,Large
2004091019,310253,9191,PACIFIC EXPLORER,NA,,164,2004,09,11,56,170,155,pollock,S,Large
2004091020,044824,9282,AURORA,NA,,120,2004,08,27,54,165,193,pollock,S,Large
2004091026,044824,9305,ARCTURUS,NA,,115,2004,09,19,56,167,132,pollock,S,Large
2004091033,093534,9368,PEGGY JO,NA,,218,2004,10,06,54,165,99,pollock,S,Small
2004091034,040549,9292,COMMODORE,NA,,170,2004,10,07,54,166,133,pollock,S,Large
2004091035,184309,9368,PEGGY JO,NA,,216,2004,10,05,54,165,99,pollock,S,Small
2004091036,310270,9368,PEGGY JO,NA,,216,2004,10,05,54,165,99,pollock,S,Small
2004091037,093816,9154,ALASKA ROSE,NA,,120,2004,09,07,55,166,124,pollock,S,Small
2004091038,184348,9292,COMMODORE,NA,,170,2004,10,07,54,166,133,pollock,S,Large
2004091039,184621,9292,COMMODORE,NA,,170,2004,10,07,54,166,133,pollock,S,Large
2004091040,210393,9384,NORTHERN HAWK,NA,,566,2004,09,09,54,165,341,pollock,CP,Large
2004091041,184621,9292,COMMODORE,NA,,170,2004,10,07,54,166,133,pollock,S,Large
2004091042,184302,9292,COMMODORE,NA,,170,2004,10,07,54,166,133,pollock,S,Large
2004091048,070923,9399,WESTWARD I,NA,,161,2004,10,28,55,167,135,pollock,S,Large
2004091051,093315,9153,VIKING,NA,,114,2004,08,31,54,165,144,pollock,S,Large
2004091052,310199,9399,WESTWARD I,NA,,161,2004,10,29,55,167,135,pollock,S,Large
2004091053,092109,9436,DUSK,NA,,142,2004,10,09,57,152,86,pollock,S,Small
2004091054,310252,9399,WESTWARD I,NA,,161,2004,10,29,55,167,135,pollock,S,Large
2004091056,050785,9153,VIKING,NA,,113,2004,08,31,54,165,144,pollock,S,Large
2004091057,040760,9366,SEA MAC,NA,,58,2004,09,06,57,152,87,other,S,Small
2004091058,184819,8761,ROYAL AMERICAN,NA,,8,2004,02,02,54,162,105,pollock,S,Small
2004091059,040748,9341,PACIFIC RAM,NA,,8,2004,09,13,57,152,82,pollock,S,Small
2004091060,093816,9431,TOPAZ,NA,,6,2004,10,09,58,153,86,pollock,S,Small
2004091061,184936,9398,MARATHON,NA,,NA,2004,10,08,58,152,87,pollock,S,Small
2004091062,184053,9431,TOPAZ,NA,,4,2004,10,08,58,153,86,pollock,S,Small
2004091063,185049,9398,MARATHON,NA,,1,2004,10,08,58,152,87,pollock,S,Small
2004091064,184621,9187,STARWARD,NA,,95,2004,08,25,54,166,123,pollock,S,Small
2004091067,184529,8837,STARBOUND,NA,,75,2004,02,11,55,165,300,pollock,CP,Large
2004091068,093815,9398,MARATHON,NA,,1,2004,10,08,58,152,87,pollock,S,Small
2004091070,630952,9341,NEW LIFE,NA,,260,2004,08,27,57,152,79,pollock,S,Small
2004091071,093747,9341,NEW LIFE,NA,,260,2004,08,27,57,152,79,pollock,S,Small
2005091001,631774,9535,MARATHON,9535,,61,2005,02,12,NA,NA,87,pollock,S,Small
2005091002,184711,9596,PACIFIC PRINCE,9596,,NA,2005,02,11,NA,NA,149,pollock,S,Large
2005091004,040747,9695,CAPE KIWANDA,9695,,2,2005,03,12,57,155,85,pollock,S,Small
2005091007,630889,9744,LESLIE LEE,9744,,3,2005,03,16,57,154,97,pollock,S,Small
2005091009,184822,9541,STARBOUND,9541,A091,31,2005,01,27,54,164,300,pollock,CP,Large
2005091011,182335,9553,AURORA,9533,A048,34,2005,02,26,55,164,193,pollock,S,Large
2005091012,182336,9553,AURORA,9533,,34,2005,02,26,55,164,193,pollock,S,Large
2005091015,040490,9620,NORTHERN GLACIER,9620,,217,2005,03,16,57,172,201,pollock,CP,Large
2005091016,184701,9480,ROYAL ATLANTIC,9480,,19,2005,02,11,56,164,124,pollock,S,Small
2005091020,093812,9659,VANGUARD,9659,,2,2005,02,08,57,152,94,pollock,S,Small
2005091021,185639,9659,VANGUARD,9659,,142,2005,02,08,NA,NA,94,pollock,S,Small
2005091022,183030,9659,VANGUARD,9659,,2,2005,02,08,57,152,94,pollock,S,Small
2005091028,040828,J_BROOKS,DESTINATION,9956,A288,86,2005,08,17,59,175,180,pollock,S,Large
2005091033,310251,C_RILEY,SEATTLE ENTERPRISE,9914,A045,319,2005,07,28,56,172,270,pollock,CP,Large
2005091035,093815,H_CLINTON,CHELSEA K,9870,A359,17,2005,08,25,59,175,150,pollock,S,Large
2005091036,610124,B_MARQUART,PACIFIC PRINCE,9947,A574,75,2005,09,12,NA,NA,149,pollock,S,Large
2005091037,185033,B_NORMAN,DUSK,9785,A250,113,2005,04,24,57,151,86,"pollock, other",S,Small
2005091038,185415,B_RUNAMAN,MARATHON,9952,A476,4,2005,09,09,58,152,87,pollock,S,Small
2005091042,040892,B_RUNCIMAN,MARATHON,9952,A476,5,2005,09,10,58,152,87,pollock,S,Small
2005091048,185047,N SERRA,WESTWARD I,9828,A028,678,2005,06,23,55,165,135,pollock,S,Large
2005091054,184651,C JILEK,HICKORY WIND,9883,A040,12,2005,08,26,54,166,107,pollock,S,Small
2005091055,093657,C JILEK,HICKORY WIND,9883,A040,12,2005,08,26,54,166,107,pollock,S,Small
2005091056,040956,R REED,VIKING EXPLORER,10058,A167,93,2005,08,29,54,165,124,pollock,S,Small
2005091057,631385,D WAYENHEIM,STORM PETREL,9923,A060,103,2005,09,01,55,165,123,pollock,S,Small
2005091059,185140,K ATTRIDGE,ALDEBARAN,9999,A065,16,2005,09,22,54,165,132,pollock,S,Large
2005091060,630875,K ATTRIDGE,ALDEBARAN,9999,A065,16,2005,09,22,54,165,132,pollock,S,Large
2005091061,310271,S VIEIRA,SOVEREIGNTY,10059,A145,169,2005,10,10,56,169,165,pollock,S,Large
2005091062,631793,S VIEIRA,SOVEREIGNTY,10059,A145,169,2005,10,10,56,169,165,pollock,S,Large
2005091066,310276,S VIEIRA,SOVEREIGNTY,10059,A145,180,2005,10,19,54,165,165,pollock,S,Large
2005091067,184807,S VIEIRA,SOVEREIGNTY,10059,A145,180,2005,10,19,54,165,165,pollock,S,Large
2005091068,310194,R GOREHAM,ALASKAN COMMAND,10152,A033,142,2005,10,27,55,167,184,pollock,S,Large
2006091004,040746,H CHENG,SOVEREIGNTY,9935,A145,NA,2006,06,27,55,164,165,pollock,S,Large
2006091009,040394,J BRYANT,MAJESTY,10348,A315,2,2006,01,21,55,160,99,pollock,S,Small
2006091012,184942,M DRAGIEWICZ,CHELSEA K,10290,A359,7,2006,01,24,55,164,150,pollock,S,Large
2006091014,185561,J BRYANT,MUIR MILACH,10348,A631,6,2006,01,26,55,160,102,pollock,S,Small
2006091015,185561,J BLANCHARD,ALASKA OCEAN,10262,A115,28,2006,01,27,55,163,376,pollock,CP,Large
2006091017,040804,M DRAGIEWICZ,CHELSEA K,10290,A359,9,2006,01,27,55,164,150,pollock,S,Large
2006091023,184938,J BROOKS,NORTHERN EAGLE,10241,A041,75,2006,02,05,55,164,341,pollock,CP,Large
2006091025,040886,M DRAGIEWICZ,CHELSEA K,10290,A359,24,2006,02,06,54,165,150,pollock,S,Large
2006091026,092714,M DRAGIEWICZ,CHELSEA K,10290,A359,24,2006,02,06,54,165,150,pollock,S,Large
2006091027,093842,M DRAGIEWICZ,CHELSEA K,10290,A359,24,2006,02,06,54,165,150,pollock,S,Large
2006091028,093958,M DRAGIEWICZ,CHELSEA K,10290,A359,24,2006,02,06,54,165,150,pollock,S,Large
2006091029,632376,T YANISHEVSKY,SOVEREIGNTY,10368,A145,21,2006,02,06,54,166,165,pollock,S,Large
2006091030,631542,M DRAGIEWICZ,CHELSEA K,10290,A359,24,2006,02,06,54,165,150,pollock,S,Large
2006091034,310275,K ORWIG,FIERCE ALLEGIANCE,10280,A503,15,2006,02,07,54,166,166,pollock,S,Large
2006091036,184621,M WAHL,AMERICAN DYNASTY,10326,A074,96,2006,02,13,55,164,272,pollock,CP,Large
2006091039,632390,M DRAGIEWICZ,CHELSEA K,10290,A359,24,2006,02,16,54,165,150,pollock,S,Large
2006091040,210545,M DRAGIEWICZ,CHELSEA K,10290,A359,24,2006,02,16,54,165,150,pollock,S,Large
2006091041,310276,M WAHL,AMERICAN DYNASTY,10326,A074,110,2006,02,19,55,168,272,pollock,CP,Large
2006091042,310280,M WAHL,AMERICAN DYNASTY,10326,A074,111,2006,02,19,55,168,272,pollock,CP,Large
2006091043,310275,T HOLLAND,ALASKA OCEAN,10262,A115,128,2006,01,21,56,168,376,pollock,CP,Large
2006091044,310276,T STAMES,NORTHERN GLACIER,10302,A001,112,2006,02,22,55,168,201,pollock,CP,Large
2006091056,030128,K ORWIG,FIERCE ALLEGIANCE,10280,A503,49,2006,03,14,56,168,166,pollock,S,Large
2006091057,040858,K ORWIG,FIERCE ALLEGIANCE,10280,A503,49,2006,03,14,56,168,166,pollock,S,Large
2006091059,184832,K VANMIDDLESWORTH,MESSIAH,10410,A489,86,2006,03,14,54,162,83,pollock,S,Small
2006091065,185562,K. SHADLE,NEW LIFE,10393,A648,1,2006,02,13,58,150,79,pollock,S,Small
2006091067,185101,R. GOREHAM,AMERICAN TRIUMPH,10331,A262,133,2006,02,21,55,168,285,pollock,CP,Large
2006091069,032265,K. SHADLE,TOPAZ,10393,A234,37,2006,02,25,57,154,86,other,S,Small
2006091070,632380,K. SHADLE,TOPAZ,10393,A234,36,2006,02,25,57,154,86,other,S,Small
2006091072,631890,K. SHADLE,TOPAZ,10393,A234,37,2006,02,25,57,154,86,other,S,Small
2006091073,094014,K. SHADLE,TOPAZ,10393,A234,37,2006,02,25,57,154,86,other,S,Small
2006091074,040935,K. SHADLE,TOPAZ,10393,A234,37,2006,02,25,57,154,86,other,S,Small
2006091075,185563,K. SHADLE,TOPAZ,10393,A234,37,2006,02,25,57,154,86,other,S,Small
2006091076,094028,K. SHADLE,SEA MAC,10448,A131,1,2006,03,14,57,155,87,pollock,S,Small
2006091079,032264,K. SHADLE,SEA MAC,10448,A131,2,2006,03,17,57,155,87,pollock,S,Small
2006091080,213036,K. SHADLE,SEA MAC,10448,A131,2,2006,03,17,57,155,87,pollock,S,Small
2006091082,040723,MCCLUSKEY,CARAVELLE,10414,A322,37,2006,03,07,57,154,86,pollock,S,Small
2006091083,310276,RILEY,ARCTIC EXPLORER,10635,A055,95,2006,08,27,55,168,155,pollock,S,Large
2006091095,310275,MATHIAS,MAJESTY,10596,A315,110,2006,08,22,55,167,99,pollock,S,Small
2006091096,093842,RILEY,ARCTIC EXPLORER,10857,A055,139,2006,10,05,54,162,155,pollock,S,Large
2006091097,310275,RILEY,ARCTIC EXPLORER,10857,A055,161,2006,10,24,54,166,155,pollock,S,Large
2006091100,040748,MAUER,MAR PACIFICO,10417,A079,8,2006,03,13,57,154,96,pollock,S,Small
2006091101,041038,PILM,HICKORY WIND,10350,A040,1,2006,03,18,57,155,107,pollock,S,Small
2006091102,184939,VENTER,LISA MELINDA,10441,A313,29,2006,03,11,57,154,81,pollock,S,Small
2006091112,632399,DRAHEIM,VIKING,10203,A093,19,2006,02,06,54,165,144,pollock,S,Large
2006091113,310277,COE,BERING ROSE,10800,A285,157,2006,10,13,54,166,124,pollock,S,Small
2006091114,184936,SHERRATT,SOVEREIGNTY,10603,A145,62,2006,06,15,55,164,165,pollock,S,Large
2006091115,093962,ESSEI,GOLDEN DAWN,10820,A297,25,2006,10,14,54,166,149,pollock,S,Large
2007091001,040858,CUMING,GOLDEN DAWN,10979,A297,8,2007,01,27,54,165,149,pollock,S,Large
2007091007,184936,RILEY,NORTHERN PATRIOT,11024,A133,6,2007,01,28,54,165,165,pollock,S,Large
2007091008,032273,RILEY,NORTHERN PATRIOT,11024,A133,6,2007,01,28,54,165,165,pollock,S,Large
2007091009,210481,RILEY,NORTHERN PATRIOT,11024,A133,6,2007,01,28,54,165,165,pollock,S,Large
2007091013,210501,JANOSO,SEA MAC,11117,A131,44,2007,03,11,60,146,87,pollock,S,Small
2007091014,184447,JANOSO,SEA MAC,11117,A131,47,2007,03,21,57,154,87,pollock,S,Small
2007091016,036399,RAVELO,ALASKAN,11130,A155,56,2007,03,23,57,154,73,pollock,S,Small
2007091018,632577,JANOSO,SEA MAC,11117,A131,51,2007,03,25,57,155,87,pollock,S,Small
2007091019,030155,JANOSO,SEA MAC,11117,A131,NA,2007,03,25,57,155,87,pollock,S,Small
2007091020,040691,LEE,MISS SARAH,11139,A479,9,2007,03,30,60,147,103,pollock,S,Small
2007091037,310275,KELLICUTT,PACIFIC EXPLORER,11020,A063,19,2007,02,16,54,165,155,pollock,S,Large
2007091038,070939,KELLICUTT,BRISTOL EXPLORER,11439,A006,133,2007,09,12,54,165,180,pollock,S,Large
2007091042,040899,FUCHS,MAJESTY,10982,A315,4,2007,01,22,55,160,99,pollock,S,Small
2007091044,041077,BRYEN,MARCY J,11058,A158,42,2007,03,22,57,155,97,pollock,S,Small
2007091045,032271,BRYEN,MARCY J,11058,A158,41,2007,03,22,57,154,97,pollock,S,Small
2007091047,032267,BRYEN,MARCY J,11058,A158,43,2007,03,23,57,154,97,pollock,S,Small
2007091049,041071,BRYEN,MARCY J,11058,A158,45,2007,03,25,57,155,97,pollock,S,Small
2007091050,041039,BRYEN,MARCY J,11058,A158,46,2007,03,25,57,155,97,pollock,S,Small
2007091051,041053,McKINNEY,WALTER N,11462,34919,125,2007,09,04,57,153,99,pollock,S,Small
2007091054,210680,HARRIS,EXCALIBUR II,11456,A567,NA,2007,10,14,57,151,92,pollock,S,Small
2007091055,030159,HARRIS,EXCALIBUR II,11456,A567,NA,2007,10,14,57,151,92,pollock,S,Small
2007091063,094258,LUCARELLI,ALASKA BEAUTY,11461,A573,307,2007,10,23,55,160,98,pollock,S,Small
2008091001,210679,KINGHAM,MAJESTY,11725,3956,1,2008,01,20,55,160,99,pollock,S,Small
2008091020,094140,JEFF SLEAR,ALASKA BEAUTY,12317,2046,NA,2008,09,17,57,152,98,pollock,S,Small
2008091027,310330,ALLEN STEWART,ARCTURUS,10971,A013,16,2007,02,13,54,165,132,pollock,S,Large
2008091028,184833,CHRIS COFFEEN,CARAVELLE,11744,3402,NA,2008,02,23,NA,NA,86,pollock,S,Small
2008091032,310326,ZABEL,HICKORY WIND,12364,993,NA,2008,10,09,NA,NA,107,pollock,S,Small
2008091035,041175,CROLL,EXCALIBUR II,11832,410,3,2008,03,25,NA,NA,92,pollock,S,Small
2009091006,210679,DUFFY,MARATHON,12728,1191,1,2009,03,04,NA,NA,87,pollock,S,Small
2009091007,041441,DUFFY,MARATHON,12728,1191,1,2009,03,04,NA,NA,87,pollock,S,Small
2009091019,185223,RUSSEL,WALTER N,13135,825,1,2009,09,30,57,152,99,pollock,S,Small
2009091022,080173,BRENDAN NEWELL,STARBOUND,12543,3414,97,2009,03,02,56,169,300,pollock,CP,Large
2010091001,09BLANK,GRIFFAY,MAJESTY,13353,3996,1,2010,01,22,55,160,99,pollock,S,Small
2010091007,0501040909,MOORE,ALASKA DAWN,13198,5305,32,2010,01,28,NA,NA,90,pollock,S,Small
2010091025,634391,ANDERSON,ALASKA DAWN,13373,6097,1,2010,01,30,NA,NA,90,pollock,S,Small
2010091030,633595,CLARE HANSEN,WALTER N,12411,825,1,2008,10,23,NA,NA,99,pollock,S,Small
2010091032,041181,BRITTANY DAVIS,ALASKAN,11822,2010,1,2008,03,11,NA,NA,73,pollock,S,Small
2010091033,186133,ROB SWANSON,MARATHON,13850,1191,2,2010,10,19,57,151,87,other,S,Small
2010091036,633168,BRITTANY DAVIS,ALASKAN,11822,2010,1,2008,03,11,NA,NA,73,pollock,S,Small
2010091037,210746,BRANDON SENGER,NEW LIFE,13115,6182,309,2009,10,01,57,152,79,pollock,S,Small
2010091038,090169,STEVE ROSAK,TOPAZ,13798,405,4,2010,10,02,NA,NA,86,pollock,S,Small
2010091043,041776,MATT DAWSON,CARAVELLE,13837,3402,1,2010,10,01,NA,NA,86,pollock,S,Small
2010091046,041586,HANS STEIDL,NEW LIFE,13799,6182,1,2010,09,18,57,151,79,pollock,S,Small
2010091049,094701,Matt Dawson,CARAVELLE,13837,3402,1,2010,10,01,NA,NA,86,pollock,S,Small
2010091051,090169,Monica Baum,BAY ISLANDER,13789,1193,1,2010,09,18,NA,NA,88,pollock,S,Small
2010091131,080169,KIMBERLY FUCHS,SEATTLE ENTERPRISE,13256,3245,216,2010,03,26,57,172,270,pollock,CP,Large
2010091160,052876,SAMANTHA BUND,OCEAN EXPLORER,13267,3011,40,2010,03,24,56,169,155,pollock,S,Large
2010091161,210791,ZACHARY WATER,SEEKER,13800,2849,2,2010,09,16,NA,NA,98,pollock,S,Small
2010091164,18BLANK,ANDREW KINGHAM,ISLAND ENTERPRISE,13356,3870,165,2010,03,25,56,172,312,pollock,CP,Large
2010091165,18BLANK,ANDREW KINGHAM,ISLAND ENTERPRISE,13356,3870,164,2010,03,24,57,172,312,pollock,CP,Large
2010091168,210746,SARAH BEGGERLY,STORM PETREL,13629,1641,2,2010,07,02,NA,NA,123,pollock,S,Small
2010091201,18BLANK,ASHLY BEEBE,ARCTIC STORM,13245,2943,107,2010,03,06,57,171,334,pollock,CP,Large
2011091007,090190,SOPHIE WILHOIT,NEW LIFE,14529,6182,506,2011,09,29,56,155,79,other,S,Small
2011091038,09BLANK,CARLA HILTS,PACIFIC STAR,14161,2781,4,2011,04,20,58,150,79,other,S,Small
2011091040,041870,BONNIE GETTER,PACIFIC RAM,14100,4305,1,2011,03,17,57,154,82,pollock,S,Small
2011091042,09BLANK,PHILLIP MOORE,MARCY J,13950,2142,44,2011,03,10,57,151,97,pollock,S,Small
2012080032,090349,Tia Leber,PROGRESS,16018,512,51,2012,10,01,NA,NA,118,pollock,S,Small
2012080035,180969,Tia Leber,GOLD RUSH,16018,1868,52,2012,10,01,NA,NA,99,pollock,S,Small
2012080036,031670,Tia Leber,GOLD RUSH,16018,1868,52,2012,10,01,NA,NA,99,pollock,S,Small
2012080047,180766,Tia Leber,VANGUARD,16018,519,57,2012,10,03,NA,NA,94,pollock,S,Small
2012080066,210910,Tia Leber,GOLD RUSH,16018,1868,66,2012,10,03,NA,NA,99,pollock,S,Small
2012091001,031667,,NEW LIFE,14818,30883,NA,2012,02,19,NA,NA,79,pollock,S,Small
2013091050,090533,RC,GOLDEN FLEECE,16633,367,31,2013,02,18,56,152,104,other,CP,Large
2013091058,635978,SF,VAERDAL,16931,2123,191,2013,04,01,55,156,124,other,CP,Large
2014091052,042985,MC,MAJESTY,19200,3996,1,2014,03,05,NA,NA,99,pollock,S,Large
2014091056,090444,MC,MAJESTY,19200,3996,1,2014,03,05,NA,NA,99,pollock,S,Large
2014091075,182465,Amry Hughes,CARAVELLE,19624,3402,1,2014,09,13,57,154,86,pollock,S,Large
2014091146,092360,,ELIZABETH F,19201,823,2,2014,04,02,NA,NA,90,pollock,S,Large
2014091148,181096,,ELIZABETH F,19201,823,3,2014,04,04,NA,NA,90,pollock,S,Large
2014091150,043181,,JENNIFER LEE,19587,2867,1,2014,09,03,55,134,NA,other,S,"NA"
2015091003,182369,Christian Maola,NORTHERN EAGLE,19927,3261,124,2015,03,04,56,170,341,pollock,CP,Large
2015091008,181793,Kimberly Sturdevant,ALASKA DAWN,19823,6097,3,2015,02,14,NA,NA,90,pollock,S,Large
2015091028,181988,Jonathan Brown,SEA MAC,19820,1043,3,2015,02,22,NA,NA,87,pollock,S,Large
2015091045,636507,Julia Taylor,HICKORY WIND,19821,993,2,2015,02,24,NA,NA,107,pollock,S,Large
2015091046,184931,Julia Taylor,HICKORY WIND,19821,993,2,2015,02,24,NA,NA,107,pollock,S,Large
2015091074,181994,Kat Lipp,MISS SARAH,19822,4989,3,2015,03,01,NA,NA,103,pollock,S,Large
2015091087,042867,AW,LESLIE LEE,19975,1234,4,2015,03,02,NA,NA,97,pollock,S,Large
2015091116,182368,Jonathan Brown,SEA MAC,19820,1043,6,2015,03,09,NA,NA,87,pollock,S,Large
2015091117,043093,Jonathan Brown,SEA MAC,19820,1043,6,2015,03,09,NA,NA,87,pollock,S,Large
2015091118,090718,Jonathan Brown,SEA MAC,19820,1043,6,2015,03,09,NA,NA,87,pollock,S,Large
2015091187,636176,Nicole Stopa,MAJESTY,19981,3996,1,2015,03,06,NA,NA,99,pollock,S,Large
2015091188,042765,Nicole Stopa,MAJESTY,19981,3996,1,2015,03,06,NA,NA,99,pollock,S,Large
2015091189,211059,Nicole Stopa,MAJESTY,19981,3996,1,2015,03,06,NA,NA,99,pollock,S,Large
2015091190,181895,Nicole Stopa,MAJESTY,19981,3996,1,2015,03,06,NA,NA,99,pollock,S,Large
2015091200,181374,,PHOENIX,19834,3357,197,2015,03,23,56,170,276,pollock,CP,Large
2015091210,090672,,CONSTELLATION,20414,4092,910,2015,10,18,57,166,166,other,CP,Large
2015091219,090692,Robert Melvin,LESLIE LEE,20461,1234,1,2015,10,10,NA,NA,97,pollock,S,Large
2015091221,090817,Robert Melvin,LESLIE LEE,20461,1234,1,2015,10,10,NA,NA,97,pollock,S,Large
2015091226,636483,Janyne Pringle,VANGUARD,20519,519,1,2015,09,13,NA,NA,94,other,S,Large
2015091227,182064,Janyne Pringle,VANGUARD,20519,519,1,2015,09,13,NA,NA,94,other,S,Large
2015091232,090653,,BAY ISLANDER,20422,1193,6,2015,10,03,NA,NA,88,pollock,S,Large
2015091233,030723,Monika Libson,ENTERPRISE,20438,2579,4,2015,10,02,NA,NA,78,pollock,S,Large
2015091233,030723,Monika Libson,ENTERPRISE,20438,2579,4,2015,10,02,NA,NA,120,other,CP,Large
2015091297,182181,,SEAFREEZE ALASKA,19931,2733,1068,2015,03,21,54,164,295,other,CP,Large
2015091320,182969,,PRIMUS,20464,4226,1,2015,10,27,NA,NA,58,pollock,S,Small
2015091323,090718,,ALASKA DAWN,20464,6097,1,2015,09,28,NA,NA,90,pollock,S,Large
2015091341,043192,,SHAWNA RAE,20491,4144,1,2015,09,15,NA,NA,58,pollock,S,Small
2015091365,636293,,TERN,20474,1846,1,2015,09,09,NA,NA,58,pollock,S,Small
2015091368,043388,,OCEAN STORM,20474,5000,4,2015,09,27,NA,NA,58,pollock,S,Small
2015091369,055585,,OCEAN STORM,20474,5000,4,2015,09,27,NA,NA,58,pollock,S,Small
2015091375,636281,,AMERICAN NO I,20242,1879,802,2015,08,19,56,155,160,"pollock, other",CP,Large
2015091376,055426,,ARCTIC FJORD,19938,3396,11,2015,01,23,56,163,275,pollock,CP,Large
2016070001,636681,Derek Sugden,NORTHERN JAEGER,NA,,7,2016,02,16,54,165,336,pollock,CP,Large
2016070005,210486,Derek Sugden,NORTHERN JAEGER,NA,,7,2016,02,16,54,165,336,pollock,CP,Large
2016091039,182967,Ted Jackson,PHOENIX,20746,3357,152,2016,03,07,56,166,276,pollock,CP,Large
2016091057,090877,Logan Statton,ARCTIC RAM,20763,523,2,2016,02,17,NA,NA,90,pollock,S,Large
2016091065,183195,Nicole Magyar,LEGACY,20794,3367,52,2016,02,07,57,162,132,"pollock, other",CP,Large
2016091083,090862,,NORTHERN HAWK,20855,4063,128,2016,03,03,54,165,341,pollock,CP,Large
