,state/prov,F/M,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,description,rmpc_region,rmpc_basin,Rec area-W,Rec area.Shelton,Rec area.Shelton2,Rec area.Shelton3,Rec.area.Sullaway.Shelton,Rec.area.GS.nmfs
2892,2,M,2MN25001 WIAH PT 05,1,NSPT  WIAH PT,NA,NA,NA,NA,NSPT            STAT AREA: 001 WIAH POINT          001,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
2893,2,M,2MN25001 YATZE   03,1,NSPT  YATZE,NA,NA,NA,NA,NSPT            STAT AREA: 001 YATZE PFMA 1        001,NA,NA,QCI,NBC,NBC,NBC,NBC,NBC
2894,2,M,2MN25003 ARNI PT,1,NSPT         ARNI PT,NA,NA,NA,NA,NSPT            STAT AREA: 003 ARNISTON POINT      003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2895,2,M,2MN25003 ARNI PT 01,1,NSPT  ARNI PT,NA,NA,NA,NA,NSPT            STAT AREA: 003 ARNISTON POINT      003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2896,2,M,2MN25003 BELL BY,1,NSPT         BELL BY,NA,NA,NA,NA,NSPT            STAT AREA: 003 BELLE BAY           003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2897,2,M,2MN25003 BELL BY 13,1,NSPT  BELL BY,NA,NA,NA,NA,NSPT            STAT AREA: 003 BELLE BAY           003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2898,2,M,2MN25003 BOST IS,1,NSPT         BOST IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 BOSTON ISLANDS      003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2899,2,M,2MN25003 BOST IS 03,1,NSPT  BOST IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 BOSTON ISLANDS      003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2900,2,M,2MN25003 DUND IS,1,NSPT         DUND IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 DUNDAS ISLAND       003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2901,2,M,2MN25003 DUND IS 01,1,NSPT  DUND IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 DUNDAS ISLAND       003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2902,2,M,2MN25003 GNAR IS,1,NSPT         GNAR IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 GNARLED ISLANDS     003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2903,2,M,2MN25003 GNAR IS 01,1,NSPT  GNAR IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 GNARLED ISLANDS     003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2904,2,M,2MN25003 GOOS BY,1,NSPT         GOOS BY,NA,NA,NA,NA,NSPT            STAT AREA: 003 GOOSE BAY           003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2905,2,M,2MN25003 GOOS BY 01,1,NSPT  GOOS BY,NA,NA,NA,NA,NSPT            STAT AREA: 003 GOOSE BAY           003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2906,2,M,2MN25003 HOGA IS,1,NSPT         HOGA IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 HOGAN ISLAND        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2907,2,M,2MN25003 HOGA IS 07,1,NSPT  HOGA IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 HOGAN ISLAND        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2908,2,M,2MN25003 HOLL IS,1,NSPT         HOLL IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 HOLLIDAY ISLAND     003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2909,2,M,2MN25003 HOLL IS 02,1,NSPT  HOLL IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 HOLLIDAY ISLAND     003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2910,2,M,2MN25003 KINC RV,1,NSPT         KINC RV,NA,NA,NA,NA,NSPT            STAT AREA: 003 KINCOLITH RIVER     003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2911,2,M,2MN25003 KINC RV 12,1,NSPT  KINC RV,NA,NA,NA,NA,NSPT            STAT AREA: 003 KINCOLITH RIVER     003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2912,2,M,2MN25003 PARK IT,1,NSPT         PARK IT,NA,NA,NA,NA,NSPT            STAT AREA: 003 PARKIN ISLETS       003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2913,2,M,2MN25003 PARK IT 04,1,NSPT  PARK IT,NA,NA,NA,NA,NSPT            STAT AREA: 003 PARKIN ISLETS       003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2914,2,M,2MN25003 PEAR CA,1,NSPT         PEAR CA,NA,NA,NA,NA,NSPT            STAT AREA: 003 PEARSE CANAL        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2915,2,M,2MN25003 PEAR CA 11,1,NSPT  PEAR CA,NA,NA,NA,NA,NSPT            STAT AREA: 003 PEARSE CANAL        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2916,2,M,2MN25003 PORT CA,1,NSPT         PORT CA,NA,NA,NA,NA,NSPT            STAT AREA: 003 PORTLAND CANAL      003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2917,2,M,2MN25003 PORT CA 13,1,NSPT  PORT CA,NA,NA,NA,NA,NSPT            STAT AREA: 003 PORTLAND CANAL      003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2918,2,M,2MN25003 PR SIMP,1,NSPT         PR SIMP,NA,NA,NA,NA,NSPT            STAT AREA: 003 PORT SIMPSON        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2919,2,M,2MN25003 PR SIMP 04,1,NSPT  PR SIMP,NA,NA,NA,NA,NSPT            STAT AREA: 003 PORT SIMPSON        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2920,2,M,2MN25003 SOME IS,1,NSPT         SOME IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 SOMERVILLE ISLAND   003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2921,2,M,2MN25003 SOME IS 07,1,NSPT  SOME IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 SOMERVILLE ISLAND   003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2922,2,M,2MN25003 STEA PS,1,NSPT         STEA PS,NA,NA,NA,NA,NSPT            STAT AREA: 003 STEAMER PASS        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2923,2,M,2MN25003 STEA PS 08,1,NSPT  STEA PS,NA,NA,NA,NA,NSPT            STAT AREA: 003 STEAMER PASS        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2924,2,M,2MN25003 THREE,1,NSPT         THREE,FALSE,FALSE,NA,NA,"NSPT            STAT AREA: 003 UNKNOWN PFMA 3, 103 003",NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2925,2,M,2MN25003 THREEI,1,NSPT  THREEI,NA,NA,NA,NA,NSPT            STAT AREA: 003 UNKNOWN PFMA 3      003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2926,2,M,2MN25003 TRAL BY,1,NSPT         TRAL BY,NA,NA,NA,NA,NSPT            STAT AREA: 003 TRAIL BAY           003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2927,2,M,2MN25003 TRAL BY 06,1,NSPT  TRAL BY,NA,NA,NA,NA,NSPT            STAT AREA: 003 TRAIL BAY           003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2928,2,M,2MN25003 WALE IS,1,NSPT         WALE IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 WALES ISLAND        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2929,2,M,2MN25003 WALE IS 07,1,NSPT  WALE IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 WALES ISLAND        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2930,2,M,2MN25003 WORK CH,1,NSPT         WORK CH,NA,NA,NA,NA,NSPT            STAT AREA: 003 WORK CHANNEL        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2931,2,M,2MN25003 WORK CH 06,1,NSPT  WORK CH,NA,NA,NA,NA,NSPT            STAT AREA: 003 WORK CHANNEL        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2932,2,M,2MN25003 ZAYA IS,1,NSPT         ZAYA IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 ZAYAS ISLAND        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2933,2,M,2MN25003 ZAYA IS 01,1,NSPT  ZAYA IS,NA,NA,NA,NA,NSPT            STAT AREA: 003 ZAYAS ISLAND        003,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2934,2,M,2MN25004,1,NSPT         S/A 004,NA,NA,NA,NA,NSPT            STAT AREA: 004 UNKNOWN LOCATION,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2935,2,M,2MN25004 ARCH IS 02,1,NSPT  ARCH IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 ARCHIBALD ISLANDS PF004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2936,2,M,2MN25004 AVER IS 09,NA,NSPT        AVER IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 AVER IS,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2937,2,M,2MN25004 BARR RK 10,1,NSPT  BARR RK,NA,NA,NA,NA,NSPT            STAT AREA: 004 BARRETT ROCK PFMA 4 004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2938,2,M,2MN25004 BEAV RK 09,1,NSPT  BEAV RK,NA,NA,NA,NA,NSPT            STAT AREA: 004 BEAVER ROCK PFMA 4  004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2939,2,M,2MN25004 BELL PS,1,NSPT         BELL PS,NA,NA,NA,NA,NSPT            STAT AREA: 004 BELL PASSAGE        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2940,2,M,2MN25004 BELL PS 02,1,NSPT  BELL PS,NA,NA,NA,NA,NSPT            STAT AREA: 004 BELL PASSAGE        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2941,2,M,2MN25004 CHAT SD 05,NA,NSPT  CHAT SD,NA,NA,NA,NA,NSPT            STAT AREA: 004 CHATHAM SOUND    004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2942,2,M,2MN25004 CHIS PS,1,NSPT         CHIS PS,NA,NA,NA,NA,NSPT            STAT AREA: 004 CHISMORE PASSAGE    004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2943,2,M,2MN25004 CHIS PS 12,1,NSPT  CHIS PS,NA,NA,NA,NA,NSPT            STAT AREA: 004 CHISMORE PASSAGE    004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2944,2,M,2MN25004 CUTT RK 05,1,NSPT  CUTT RK,NA,NA,NA,NA,NSPT            STAT AREA: 004 CUTTER ROCK PFMA 4  004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2945,2,M,2MN25004 DEHO IS,1,NSPT         DEHO IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 DE HORSEY ISLAND    004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2946,2,M,2MN25004 DEHO IS 12,1,NSPT  DEHO IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 DE HORSEY ISLAND    004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2947,2,M,2MN25004 DIGB IS,1,NSPT         DIGB IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 DIGBY ISLAND        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2948,2,M,2MN25004 DIGB IS 09,1,NSPT  DIGB IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 DIGBY ISLAND        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2949,2,M,2MN25004 DNCA BY 09,1,NSPT  DNCA BY,NA,NA,NA,NA,NSPT            STAT AREA: 004 DUNCAN BAY PFMA 4   004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2950,2,M,2MN25004 DODG CV,1,NSPT         DODG CV,NA,NA,NA,NA,NSPT            STAT AREA: 004 DODGE COVE          004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2951,2,M,2MN25004 DODG CV 10,1,NSPT  DODG CV,NA,NA,NA,NA,NSPT            STAT AREA: 004 DODGE COVE          004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2952,2,M,2MN25004 DUNI IS,1,NSPT         DUNI IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 DUNIRA ISLAND       004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2953,2,M,2MN25004 DUNI IS 05,1,NSPT  DUNI IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 DUNIRA ISLAND       004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2954,2,M,2MN25004 EDYE PS,1,NSPT         EDYE PS,NA,NA,NA,NA,NSPT            STAT AREA: 004 EDYE PASSAGE        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2955,2,M,2MN25004 EDYE PS 04,1,NSPT  EDYE PS,NA,NA,NA,NA,NSPT            STAT AREA: 004 EDYE PASSAGE        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2956,2,M,2MN25004 FOUR,1,NSPT         FOUR,FALSE,FALSE,NA,NA,"NSPT            STAT AREA: 004 UNKNOWN PFMA 4, 104 004",NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2957,2,M,2MN25004 FOURI,1,NSPT  FOURI,NA,NA,NA,NA,NSPT            STAT AREA: 004 UNKNOWN PFMA 4      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2958,2,M,2MN25004 FOURO,1,NSPT  FOURO,NA,NA,NA,NA,NSPT            STAT AREA: 004 UNKNOWN PFMA 104    004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2959,2,M,2MN25004 GANN IS,1,NSPT         GANN IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 GENN ISLANDS        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2960,2,M,2MN25004 GANN IS 12,1,NSPT  GANN IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 GENN ISLANDS        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2961,2,M,2MN25004 GIBS IS,1,NSPT         GIBS IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 GIBSON ISLAND       004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2962,2,M,2MN25004 GIBS IS 01,1,NSPT  GIBS IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 GIBSON ISLAND       004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2963,2,M,2MN25004 GOBL PT,1,NSPT         GOBL PT,NA,NA,NA,NA,NSPT            STAT AREA: 004 GOBLE POINT         004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2964,2,M,2MN25004 GOBL PT 04,1,NSPT  GOBL PT,NA,NA,NA,NA,NSPT            STAT AREA: 004 GOBLE POINT         004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2965,2,M,2MN25004 GREE IS,1,NSPT         GREE IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 GREEN ISLAND        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2966,2,M,2MN25004 GREE IS 05,1,NSPT  GREE IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 GREEN ISLAND        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2967,2,M,2MN25004 HOLL PS,1,NSPT         HOLL PS,NA,NA,NA,NA,NSPT            STAT AREA: 004 HOLLIDAY PASSAGE    004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2968,2,M,2MN25004 HOLL PS 05,1,NSPT  HOLL PS,NA,NA,NA,NA,NSPT            STAT AREA: 004 HOLLIDAY PASSAGE    004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2969,2,M,2MN25004 HOOP PT,1,NSPT         HOOP PT,NA,NA,NA,NA,NSPT            STAT AREA: 004 HOOPER POINT        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2970,2,M,2MN25004 HOOP PT 02,1,NSPT  HOOP PT,NA,NA,NA,NA,NSPT            STAT AREA: 004 HOOPER POINT        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2971,2,M,2MN25004 HPBK BY,1,NSPT         HPBK BY,NA,NA,NA,NA,NSPT            STAT AREA: 004 HUMPBACK BAY        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2972,2,M,2MN25004 HPBK BY 12,1,NSPT  HPBK BY,NA,NA,NA,NA,NSPT            STAT AREA: 004 HUMPBACK BAY        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2973,2,M,2MN25004 HUDS PS,1,NSPT         HUDS PS,NA,NA,NA,NA,NSPT            STAT AREA: 004 HUDSON BAY PASSAGE  004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2974,2,M,2MN25004 HUDS PS 01,1,NSPT  HUDS PS,NA,NA,NA,NA,NSPT            STAT AREA: 004 HUDSON BAY PASSAGE  004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2975,2,M,2MN25004 HUNT IN,1,NSPT         HUNT IN,NA,NA,NA,NA,NSPT            STAT AREA: 004 HUNT INLET          004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2976,2,M,2MN25004 HUNT IN 09,1,NSPT  HUNT IN,NA,NA,NA,NA,NSPT            STAT AREA: 004 HUNT INLET          004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2977,2,M,2MN25004 KASI RV,1,NSPT         KASI RV,NA,NA,NA,NA,NSPT            STAT AREA: 004 KASIKS RIVER        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2978,2,M,2MN25004 KASI RV 15,1,NSPT  KASI RV,NA,NA,NA,NA,NSPT            STAT AREA: 004 KASIKS RIVER        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2979,2,M,2MN25004 KENN IS,1,NSPT         KENN IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 KENNEDY ISLAND      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2980,2,M,2MN25004 KENN IS 15,1,NSPT  KENN IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 KENNEDY ISLAND      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2981,2,M,2MN25004 KINA IS,1,NSPT         KINA IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 KINAHAN ISLANDS     004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2982,2,M,2MN25004 KINA IS 09,1,NSPT  KINA IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 KINAHAN ISLANDS     004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2983,2,M,2MN25004 LIMA PT,1,NSPT         LIMA PT,NA,NA,NA,NA,NSPT            STAT AREA: 004 LIMA POINT          004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2984,2,M,2MN25004 LIMA PT 09,1,NSPT  LIMA PT,NA,NA,NA,NA,NSPT            STAT AREA: 004 LIMA POINT          004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2985,2,M,2MN25004 LUCY IS,1,NSPT         LUCY IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 LUCY ISLANDS        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2986,2,M,2MN25004 LUCY IS 09,1,NSPT  LUCY IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 LUCY ISLANDS        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2987,2,M,2MN25004 MARR IS,1,NSPT         MARR IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 MARRACK ISLAND      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2988,2,M,2MN25004 MARR IS 12,1,NSPT  MARR IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 MARRACK ISLAND      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2989,2,M,2MN25004 MCMI IS,1,NSPT         MCMI IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 MCMICKING ISLAND    004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2990,2,M,2MN25004 MCMI IS 12,1,NSPT  MCMI IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 MCMICKING ISLAND    004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2991,2,M,2MN25004 MELV IS,1,NSPT         MELV IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 MELVILLE ISLAND     004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2992,2,M,2MN25004 MELV IS 01,1,NSPT  MELV IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 MELVILLE ISLAND     004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2993,2,M,2MN25004 METL BY,1,NSPT         METL BY,NA,NA,NA,NA,NSPT            STAT AREA: 004 METLAKATLA BAY      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2994,2,M,2MN25004 METL BY 10,1,NSPT  METL BY,NA,NA,NA,NA,NSPT            STAT AREA: 004 METLAKATLA BAY      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2995,2,M,2MN25004 MOFF IS 05,1,NSPT  MOFF IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 MOFFATT ISLANDS PFMA004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2996,2,M,2MN25004 P LE IS,1,NSPT         P LE IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 PRINCE LEBOO ISLAND 004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2997,2,M,2MN25004 P LE IS 01,1,NSPT  P LE IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 PRINCE LEBOO ISLAND 004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2998,2,M,2MN25004 PORC IS,1,NSPT         PORC IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 PORCHER ISLAND      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
2999,2,M,2MN25004 PORC IS 12,1,NSPT  PORC IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 PORCHER ISLAND      004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3000,2,M,2MN25004 PRIN HA,1,NSPT         PRIN HA,NA,NA,NA,NA,NSPT            STAT AREA: 004 PRINCE RUPERT HARBOU004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3001,2,M,2MN25004 PRIN HA 10,1,NSPT  PRIN HA,NA,NA,NA,NA,NSPT            STAT AREA: 004 PRINCE RUPERT HARBOU004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3002,2,M,2MN25004 QLAW AN,1,NSPT         QLAW AN,NA,NA,NA,NA,NSPT            STAT AREA: 004 QLAWDZEET ANCHORAGE 004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3003,2,M,2MN25004 QLAW AN 02,1,NSPT  QLAW AN,NA,NA,NA,NA,NSPT            STAT AREA: 004 QLAWDZEET ANCHORAGE 004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3004,2,M,2MN25004 RACH IS,1,NSPT         RACH IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 RACHAEL ISLANDS     004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3005,2,M,2MN25004 RACH IS 09,1,NSPT  RACH IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 RACHAEL ISLANDS     004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3006,2,M,2MN25004 REFU BY,1,NSPT         REFU BY,NA,NA,NA,NA,NSPT            STAT AREA: 004 REFUGE BAY          004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3007,2,M,2MN25004 REFU BY 09,1,NSPT  REFU BY,NA,NA,NA,NA,NSPT            STAT AREA: 004 REFUGE BAY          004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3008,2,M,2MN25004 RIDL IS,1,NSPT         RIDL IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 RIDLEY ISLAND       004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3009,2,M,2MN25004 RIDL IS 12,1,NSPT  RIDL IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 RIDLEY ISLAND       004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3010,2,M,2MN25004 RUSH IS 13,1,NSPT  RUSH IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 RUSHTON ISLAND PFMA 004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3011,2,M,2MN25004 RYAN PT,1,NSPT         RYAN PT,NA,NA,NA,NA,NSPT            STAT AREA: 004 RYAN POINT          004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3012,2,M,2MN25004 RYAN PT 05,1,NSPT  RYAN PT,NA,NA,NA,NA,NSPT            STAT AREA: 004 RYAN POINT          004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3013,2,M,2MN25004 SABR PT,1,NSPT         SABR PT,NA,NA,NA,NA,NSPT            STAT AREA: 004 SEABREEZE POINT     004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3014,2,M,2MN25004 SABR PT 12,1,NSPT  SABR PT,NA,NA,NA,NA,NSPT            STAT AREA: 004 SEABREEZE POINT     004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3015,2,M,2MN25004 SIMP RK,1,NSPT         SIMP RK,NA,NA,NA,NA,NSPT            STAT AREA: 004 SIMPSON ROCK        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3016,2,M,2MN25004 SIMP RK 01,1,NSPT  SIMP RK,NA,NA,NA,NA,NSPT            STAT AREA: 004 SIMPSON ROCK        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3017,2,M,2MN25004 SKEE RV,1,NSPT         SKEE RV,NA,NA,NA,NA,NSPT            STAT AREA: 004 SKEENA RIVER        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3018,2,M,2MN25004 SKEE RV 15,1,NSPT  SKEE RV,NA,NA,NA,NA,NSPT            STAT AREA: 004 SKEENA RIVER        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3019,2,M,2MN25004 SMIT IS,1,NSPT         SMIT IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 SMITH ISLAND        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3020,2,M,2MN25004 SMIT IS 12,1,NSPT  SMIT IS,NA,NA,NA,NA,NSPT            STAT AREA: 004 SMITH ISLAND        004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3021,2,M,2MN25004 SPIR LE,1,NSPT         SPIR LE,NA,NA,NA,NA,NSPT            STAT AREA: 004 SPIRE LEDGE         004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3022,2,M,2MN25004 SPIR LE 10,1,NSPT  SPIR LE,NA,NA,NA,NA,NSPT            STAT AREA: 004 SPIRE LEDGE         004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
3023,2,M,2MN25004 SQUADER,1,NSPT         SQUADER,NA,NA,NA,NA,NSPT            STAT AREA: 004 SQUADEREE           004,NA,NA,NBC,NBC,NBC,NBC,NBC,NBC
