YEAR,MONTH,FMP_AREA,FMP_SUB_AREA,REPORTING_AREA,MANAGEMENT_PROGRAM,TARGET,PROCESSING_SECTOR,VESSEL_LENGTH_CATEGORY,TOTAL_GF_CATCH_MT,TOTAL_OBS_DECIMAL_DAYS,VESSEL_COUNT,FLAG
2016,2,BSAI,BS,509,,Pollock,S,>= 60 ft LOA,43755,37.131,55,
2016,2,BSAI,BS,513,,Non-Pollock,CP,>= 60 ft LOA,5505.6,43.012,14,
2016,2,BSAI,BS,513,,Non-Pollock,M,>= 60 ft LOA,1253.2,18.863,3,
2016,2,BSAI,BS,513,,Pollock,CP,>= 60 ft LOA,59947.4,105.088,15,
2016,2,BSAI,BS,513,,Pollock,M,>= 60 ft LOA,2138.6,8.56,3,
2016,2,BSAI,BS,513,,Pollock,S,>= 60 ft LOA,8912.9,23.958,22,
2016,2,BSAI,BS,514,,Non-Pollock,CP,>= 60 ft LOA,21.7,0.132,1,Confidential
2016,2,BSAI,BS,516,,Non-Pollock,CP,>= 60 ft LOA,17647.1,119.018,17,
2016,2,BSAI,BS,516,,Non-Pollock,M,>= 60 ft LOA,276.3,3.779,4,
2016,2,BSAI,BS,516,,Pollock,CP,>= 60 ft LOA,2289.2,2.793,4,
2016,2,BSAI,BS,516,,Pollock,M,>= 60 ft LOA,806.8,2.063,2,Confidential
2016,2,BSAI,BS,516,,Pollock,S,>= 60 ft LOA,14189.9,18.823,32,
2016,2,BSAI,BS,517,,Non-Pollock,CP,>= 60 ft LOA,76.1,0.683,2,Confidential
2016,2,BSAI,BS,517,,Non-Pollock,M,>= 60 ft LOA,13.7,0.174,1,Confidential
2016,2,BSAI,BS,517,,Non-Pollock,S,>= 60 ft LOA,3532.5,42.094,34,
2016,2,BSAI,BS,517,,Pollock,CP,>= 60 ft LOA,9770.5,23.267,11,
2016,2,BSAI,BS,517,,Pollock,M,>= 60 ft LOA,1973,5.937,2,Confidential
2016,2,BSAI,BS,517,,Pollock,S,>= 60 ft LOA,16870.1,17.753,32,
2016,2,BSAI,BS,519,,Non-Pollock,S,>= 60 ft LOA,26.3,0.414,1,Confidential
2016,2,BSAI,BS,519,,Pollock,CP,>= 60 ft LOA,9437.3,17.247,11,
2016,2,BSAI,BS,519,,Pollock,S,>= 60 ft LOA,813.4,4.129,4,
2016,2,BSAI,BS,521,,Pollock,CP,>= 60 ft LOA,12126.3,14.282,7,
2016,2,BSAI,BS,521,,Pollock,M,>= 60 ft LOA,7559.7,12.013,3,
2016,2,BSAI,BS,521,,Pollock,S,>= 60 ft LOA,2328.5,3.586,8,
2016,2,BSAI,BS,524,,Pollock,CP,>= 60 ft LOA,29.2,0.063,1,Confidential
2016,2,GOA,GOA,610,,Non-Pollock,CP,>= 60 ft LOA,41.5,0.981,1,Confidential
2016,2,GOA,GOA,610,,Non-Pollock,S,<60 ft LOA,792.5,19.199,16,
2016,2,GOA,GOA,620,,Non-Pollock,S,>= 60 ft LOA,80.6,1.302,1,Confidential
2016,2,GOA,GOA,620,,Pollock,S,<60 ft LOA,93.4,1.249,2,Confidential
2016,2,GOA,GOA,620,,Pollock,S,>= 60 ft LOA,2358.3,10.303,16,
2016,2,GOA,GOA,620,,,S,>= 60 ft LOA,0,0.269,1,Confidential
2016,2,GOA,GOA,630,,Non-Pollock,S,>= 60 ft LOA,59.8,2.047,3,
2016,2,GOA,GOA,630,,Pollock,S,<60 ft LOA,300.2,0.736,2,Confidential
2016,2,GOA,GOA,630,,Pollock,S,>= 60 ft LOA,3335,7.153,18,
2016,3,BSAI,AI,541,,Non-Pollock,CP,>= 60 ft LOA,5217.7,17.021,7,
2016,3,BSAI,AI,541,,Non-Pollock,M,>= 60 ft LOA,2447,14.044,3,
2016,3,BSAI,AI,541,,Pollock,CP,>= 60 ft LOA,142.6,0.148,1,Confidential
2016,3,BSAI,AI,542,,Non-Pollock,CP,>= 60 ft LOA,1932.5,3.048,6,
2016,3,BSAI,AI,542,,Non-Pollock,M,>= 60 ft LOA,683.4,5.043,3,
2016,3,BSAI,AI,543,,Non-Pollock,CP,>= 60 ft LOA,1236.2,2.085,5,
2016,3,BSAI,BS,509,,Non-Pollock,CP,>= 60 ft LOA,13276,89.556,17,
2016,3,BSAI,BS,509,,Non-Pollock,M,>= 60 ft LOA,504.6,5.653,4,
2016,3,BSAI,BS,509,,Non-Pollock,S,>= 60 ft LOA,2519.8,24.086,22,
2016,3,BSAI,BS,509,,Pollock,CP,>= 60 ft LOA,606,1.411,5,
2016,3,BSAI,BS,509,,Pollock,M,>= 60 ft LOA,785.5,1.403,3,
2016,3,BSAI,BS,509,,Pollock,S,>= 60 ft LOA,51573,67.287,54,
2016,3,BSAI,BS,513,,Non-Pollock,CP,>= 60 ft LOA,6416.2,50.898,13,
2016,3,BSAI,BS,513,,Pollock,CP,>= 60 ft LOA,37184.1,50.184,12,
2016,3,BSAI,BS,513,,Pollock,M,>= 60 ft LOA,4966.1,9.939,2,Confidential
2016,3,BSAI,BS,513,,Pollock,S,>= 60 ft LOA,9472.7,18.39,17,
2016,3,BSAI,BS,514,,Non-Pollock,CP,>= 60 ft LOA,3557.2,17.574,11,
2016,3,BSAI,BS,514,,Non-Pollock,M,>= 60 ft LOA,155.2,0.785,2,Confidential
2016,3,BSAI,BS,516,,Non-Pollock,CP,>= 60 ft LOA,6150.9,48.092,14,
2016,3,BSAI,BS,516,,Pollock,M,>= 60 ft LOA,6152.2,10.452,3,
2016,3,BSAI,BS,516,,Pollock,S,>= 60 ft LOA,6133.6,7.341,19,
2016,3,BSAI,BS,517,,Non-Pollock,CP,>= 60 ft LOA,981.3,8.134,6,
2016,3,BSAI,BS,517,,Non-Pollock,S,>= 60 ft LOA,1010.9,9.63,18,
2016,3,BSAI,BS,517,,Pollock,CP,>= 60 ft LOA,11650.6,16.863,11,
2016,3,BSAI,BS,517,,Pollock,M,>= 60 ft LOA,1369.5,1.128,1,Confidential
2016,3,BSAI,BS,517,,Pollock,S,>= 60 ft LOA,1269.3,1.426,8,
2016,3,BSAI,BS,519,,Non-Pollock,CP,>= 60 ft LOA,19.1,0.215,1,Confidential
2016,3,BSAI,BS,519,,Non-Pollock,S,>= 60 ft LOA,5.2,0.119,1,Confidential
2016,3,BSAI,BS,519,,Pollock,CP,>= 60 ft LOA,13756,13.532,10,
2016,3,BSAI,BS,519,,Pollock,S,>= 60 ft LOA,6961.1,9.316,15,
2016,3,BSAI,BS,521,,Non-Pollock,CP,>= 60 ft LOA,75,0.967,2,Confidential
2016,3,BSAI,BS,521,,Pollock,CP,>= 60 ft LOA,36024.2,39.433,12,
2016,3,BSAI,BS,521,,Pollock,M,>= 60 ft LOA,6140.9,11.907,2,Confidential
2016,3,BSAI,BS,521,,Pollock,S,>= 60 ft LOA,6182.8,8.174,15,
2016,3,BSAI,BS,524,,Non-Pollock,CP,>= 60 ft LOA,35.2,0.397,2,Confidential
2016,3,GOA,GOA,610,,Non-Pollock,S,<60 ft LOA,155.2,3.627,4,
2016,3,GOA,GOA,610,,Pollock,S,<60 ft LOA,1007.8,4.892,6,
2016,3,GOA,GOA,610,,Pollock,S,>= 60 ft LOA,384.9,1.115,1,Confidential
2016,3,GOA,GOA,620,,Non-Pollock,S,<60 ft LOA,6.7,0.284,1,Confidential
2016,3,GOA,GOA,620,,Non-Pollock,S,>= 60 ft LOA,107.9,0.449,1,Confidential
2016,3,GOA,GOA,620,,Pollock,S,<60 ft LOA,342,2.337,3,
2016,3,GOA,GOA,620,,Pollock,S,>= 60 ft LOA,4730.7,12.143,20,
2016,3,GOA,GOA,630,,Non-Pollock,S,>= 60 ft LOA,584.3,9.426,12,
2016,3,GOA,GOA,630,,Pollock,S,<60 ft LOA,192.8,0.331,2,Confidential
2016,3,GOA,GOA,630,,Pollock,S,>= 60 ft LOA,1824.6,2.772,12,
2016,3,GOA,GOA,630,,,S,>= 60 ft LOA,0,0.121,1,Confidential
2016,4,BSAI,AI,541,,Non-Pollock,CP,>= 60 ft LOA,1574.9,3.358,6,
2016,4,BSAI,AI,542,,Non-Pollock,CP,>= 60 ft LOA,1647.6,2.924,5,
2016,4,BSAI,AI,543,,Non-Pollock,CP,>= 60 ft LOA,1566.8,3.86,4,
2016,4,BSAI,BS,509,,Non-Pollock,CP,>= 60 ft LOA,4407.9,26.467,13,
2016,4,BSAI,BS,509,,Non-Pollock,M,>= 60 ft LOA,1052.5,11.844,4,
2016,4,BSAI,BS,509,,Non-Pollock,S,>= 60 ft LOA,1023.5,18.726,13,
2016,4,BSAI,BS,509,,Pollock,CP,>= 60 ft LOA,181.8,1.325,2,Confidential
2016,4,BSAI,BS,509,,Pollock,S,>= 60 ft LOA,11919.8,19.822,29,
2016,4,BSAI,BS,513,,Non-Pollock,CP,>= 60 ft LOA,104.6,1.376,2,Confidential
2016,4,BSAI,BS,513,,Non-Pollock,S,>= 60 ft LOA,35.9,0.448,1,Confidential
2016,4,BSAI,BS,513,,Pollock,CP,>= 60 ft LOA,33.7,0.253,1,Confidential
2016,4,BSAI,BS,513,,Pollock,M,>= 60 ft LOA,5.5,0.203,1,Confidential
2016,4,BSAI,BS,513,,Pollock,S,>= 60 ft LOA,1462.8,2.512,9,
2016,4,BSAI,BS,514,,Non-Pollock,CP,>= 60 ft LOA,25514.4,173.299,19,
2016,4,BSAI,BS,514,,Non-Pollock,M,>= 60 ft LOA,4925.8,47.279,6,
2016,4,BSAI,BS,516,,Non-Pollock,CP,>= 60 ft LOA,19.3,0.09,1,Confidential
2016,4,BSAI,BS,517,,Non-Pollock,CP,>= 60 ft LOA,4.6,0.188,1,Confidential
2016,4,BSAI,BS,517,,Non-Pollock,M,>= 60 ft LOA,33,0.789,1,Confidential
2016,4,BSAI,BS,517,,Non-Pollock,S,>= 60 ft LOA,28.7,1.298,4,
2016,4,BSAI,BS,517,,Pollock,S,>= 60 ft LOA,8271.8,10.501,22,
2016,4,BSAI,BS,519,,Non-Pollock,S,>= 60 ft LOA,46.3,2.047,2,Confidential
2016,4,BSAI,BS,519,,Pollock,S,>= 60 ft LOA,90.7,0.493,1,Confidential
2016,4,BSAI,BS,521,,Non-Pollock,CP,>= 60 ft LOA,12.6,0.344,1,Confidential
2016,4,BSAI,BS,521,,Pollock,CP,>= 60 ft LOA,4291.9,5.775,3,
2016,4,BSAI,BS,521,,Pollock,M,>= 60 ft LOA,469.4,1.212,1,Confidential
2016,4,BSAI,BS,521,,Pollock,S,>= 60 ft LOA,2320.1,4.19,11,
2016,4,BSAI,BS,524,,Non-Pollock,CP,>= 60 ft LOA,14.7,0.763,1,Confidential
2016,4,BSAI,BS,524,,Non-Pollock,M,>= 60 ft LOA,13.8,0.5,1,Confidential
2016,4,GOA,GOA,610,,Non-Pollock,CP,>= 60 ft LOA,882.4,10.903,2,Confidential
2016,4,GOA,GOA,620,,Non-Pollock,CP,>= 60 ft LOA,403.2,4.386,1,Confidential
2016,4,GOA,GOA,620,,Non-Pollock,S,>= 60 ft LOA,86.3,0.96,2,Confidential
2016,4,GOA,GOA,620,,Pollock,S,<60 ft LOA,62.5,0.521,1,Confidential
2016,4,GOA,GOA,620,,Pollock,S,>= 60 ft LOA,1382.3,3.773,8,
2016,4,GOA,GOA,630,,Non-Pollock,S,>= 60 ft LOA,963.2,14.303,17,
2016,5,BSAI,AI,541,,Non-Pollock,CP,>= 60 ft LOA,1886.4,10.948,5,
2016,5,BSAI,AI,542,,Non-Pollock,CP,>= 60 ft LOA,398.5,0.637,2,Confidential
2016,5,BSAI,BS,509,,Non-Pollock,CP,>= 60 ft LOA,6075.8,43.286,15,
2016,5,BSAI,BS,509,,Non-Pollock,M,>= 60 ft LOA,184.2,2.499,5,
2016,5,BSAI,BS,509,,Pollock,CP,>= 60 ft LOA,21,0.147,1,Confidential
2016,5,BSAI,BS,513,,Non-Pollock,CP,>= 60 ft LOA,688.4,5.239,9,
2016,5,BSAI,BS,514,,Non-Pollock,CP,>= 60 ft LOA,21240.5,182.891,19,
2016,5,BSAI,BS,514,,Non-Pollock,M,>= 60 ft LOA,4800.5,66.07,6,
2016,5,BSAI,BS,517,,Non-Pollock,CP,>= 60 ft LOA,416,6.836,4,
2016,5,BSAI,BS,518,,Non-Pollock,CP,>= 60 ft LOA,1719.5,15.513,3,
2016,5,BSAI,BS,518,,Pollock,CP,>= 60 ft LOA,31.6,0.331,1,Confidential
2016,5,BSAI,BS,519,,Non-Pollock,CP,>= 60 ft LOA,833,11.69,4,
2016,5,BSAI,BS,521,,Non-Pollock,CP,>= 60 ft LOA,511.8,5.503,2,Confidential
2016,5,BSAI,BS,524,,Non-Pollock,CP,>= 60 ft LOA,46.3,0.74,1,Confidential
2016,5,GOA,GOA,610,,Non-Pollock,CP,>= 60 ft LOA,20.3,0.701,1,Confidential
2016,5,GOA,GOA,620,RPP,Non-Pollock,S,>= 60 ft LOA,64.3,3.141,3,
2016,5,GOA,GOA,620,,Non-Pollock,CP,>= 60 ft LOA,204,2.17,1,Confidential
2016,5,GOA,GOA,620,,Non-Pollock,S,>= 60 ft LOA,102.7,2.065,1,Confidential
2016,5,GOA,GOA,620,,Pollock,S,>= 60 ft LOA,167.2,0.969,2,Confidential
2016,5,GOA,GOA,630,RPP,Non-Pollock,S,<60 ft LOA,454.3,4.583,1,Confidential
2016,5,GOA,GOA,630,RPP,Non-Pollock,S,>= 60 ft LOA,8232,62.584,24,
2016,5,GOA,GOA,630,,Non-Pollock,CP,>= 60 ft LOA,634.2,14.323,1,Confidential
2016,5,GOA,GOA,630,,Non-Pollock,S,>= 60 ft LOA,249.7,4.576,7,
2016,6,BSAI,AI,541,,Non-Pollock,CP,>= 60 ft LOA,971.5,2.579,6,
2016,6,BSAI,AI,541,,Non-Pollock,M,>= 60 ft LOA,252.8,1.399,1,Confidential
2016,6,BSAI,AI,542,,Non-Pollock,CP,>= 60 ft LOA,1630,4.049,6,
2016,6,BSAI,AI,542,,Non-Pollock,M,>= 60 ft LOA,608.4,3.4,1,Confidential
2016,6,BSAI,AI,543,,Non-Pollock,CP,>= 60 ft LOA,4852.8,12.483,7,
2016,6,BSAI,BS,509,,Non-Pollock,CP,>= 60 ft LOA,2683.2,17.058,8,
2016,6,BSAI,BS,509,,Non-Pollock,M,>= 60 ft LOA,376.6,6.149,1,Confidential
2016,6,BSAI,BS,509,,Non-Pollock,S,>= 60 ft LOA,0,0.51,1,Confidential
2016,6,BSAI,BS,509,,Pollock,CP,>= 60 ft LOA,13777.2,13.479,10,
2016,6,BSAI,BS,509,,Pollock,M,>= 60 ft LOA,5411.6,9.357,1,Confidential
2016,6,BSAI,BS,509,,Pollock,S,>= 60 ft LOA,37210.6,49.004,48,
2016,6,BSAI,BS,513,,Non-Pollock,CP,>= 60 ft LOA,7280.9,54.012,12,
2016,6,BSAI,BS,513,,Non-Pollock,M,>= 60 ft LOA,16.2,0.26,1,Confidential
2016,6,BSAI,BS,513,,Pollock,CP,>= 60 ft LOA,4096.5,5.295,5,
2016,6,BSAI,BS,514,,Non-Pollock,CP,>= 60 ft LOA,8900.2,81.867,16,
2016,6,BSAI,BS,514,,Non-Pollock,M,>= 60 ft LOA,1335.9,20.951,4,
2016,6,BSAI,BS,516,,Pollock,M,>= 60 ft LOA,652.8,1.174,1,Confidential
2016,6,BSAI,BS,516,,Pollock,S,>= 60 ft LOA,238.5,0.115,1,Confidential
2016,6,BSAI,BS,517,,Non-Pollock,CP,>= 60 ft LOA,1051.7,17.904,8,
2016,6,BSAI,BS,517,,Non-Pollock,M,>= 60 ft LOA,58.2,1.445,2,Confidential
2016,6,BSAI,BS,517,,Non-Pollock,S,>= 60 ft LOA,95.1,2.211,3,
2016,6,BSAI,BS,517,,Pollock,CP,>= 60 ft LOA,12643.6,16.627,12,
2016,6,BSAI,BS,517,,Pollock,M,>= 60 ft LOA,5448.5,13.969,1,Confidential
2016,6,BSAI,BS,517,,Pollock,S,>= 60 ft LOA,34259.5,63.802,49,
2016,6,BSAI,BS,519,,Non-Pollock,CP,>= 60 ft LOA,467.3,9.231,5,
2016,6,BSAI,BS,519,,Non-Pollock,M,>= 60 ft LOA,253.9,3.633,2,Confidential
2016,6,BSAI,BS,519,,Non-Pollock,S,>= 60 ft LOA,7.5,0.189,1,Confidential
2016,6,BSAI,BS,519,,Pollock,CP,>= 60 ft LOA,9.7,0.052,1,Confidential
2016,6,BSAI,BS,519,,Pollock,S,>= 60 ft LOA,1905.4,2.552,13,
2016,6,BSAI,BS,521,,Non-Pollock,CP,>= 60 ft LOA,1015.8,10.872,4,
2016,6,BSAI,BS,521,,Pollock,CP,>= 60 ft LOA,21097.1,26.969,6,
2016,6,BSAI,BS,523,,Non-Pollock,CP,>= 60 ft LOA,72.7,0.24,1,Confidential
2016,6,GOA,GOA,620,RPP,Non-Pollock,CP,>= 60 ft LOA,1280,7.867,2,Confidential
2016,6,GOA,GOA,620,RPP,Non-Pollock,S,>= 60 ft LOA,409.1,3.867,4,
2016,6,GOA,GOA,630,RPP,Non-Pollock,CP,>= 60 ft LOA,339,1.534,1,Confidential
2016,6,GOA,GOA,630,RPP,Non-Pollock,S,>= 60 ft LOA,3590.7,24.162,15,
2016,7,BSAI,AI,541,,Non-Pollock,CP,>= 60 ft LOA,1382.3,6.212,4,
2016,7,BSAI,AI,542,,Non-Pollock,CP,>= 60 ft LOA,8180.4,22.24,5,
2016,7,BSAI,AI,542,,Non-Pollock,M,>= 60 ft LOA,385.2,0.57,1,Confidential
2016,7,BSAI,AI,543,,Non-Pollock,CP,>= 60 ft LOA,3477.5,9.837,4,
2016,7,BSAI,AI,543,,Non-Pollock,M,>= 60 ft LOA,141,0.84,1,Confidential
2016,7,BSAI,BS,509,,Non-Pollock,CP,>= 60 ft LOA,4.5,0.037,1,Confidential
2016,7,BSAI,BS,509,,Pollock,CP,>= 60 ft LOA,25888.4,30.621,11,
2016,7,BSAI,BS,509,,Pollock,M,>= 60 ft LOA,459.6,1.26,1,Confidential
2016,7,BSAI,BS,509,,Pollock,S,>= 60 ft LOA,2169.4,4.285,12,
2016,7,BSAI,BS,513,,Non-Pollock,CP,>= 60 ft LOA,7975.3,63.154,7,
2016,7,BSAI,BS,513,,Pollock,CP,>= 60 ft LOA,30998.9,48.639,13,
2016,7,BSAI,BS,514,,Non-Pollock,CP,>= 60 ft LOA,854.1,5.93,4,
2016,7,BSAI,BS,516,,Pollock,CP,>= 60 ft LOA,3588.1,5.122,6,
2016,7,BSAI,BS,517,,Non-Pollock,CP,>= 60 ft LOA,143.1,1.776,2,Confidential
2016,7,BSAI,BS,517,,Non-Pollock,S,>= 60 ft LOA,48.9,5.216,2,Confidential
2016,7,BSAI,BS,517,,Pollock,CP,>= 60 ft LOA,54404.2,65.073,14,
2016,7,BSAI,BS,517,,Pollock,M,>= 60 ft LOA,16598.6,40.054,2,Confidential
2016,7,BSAI,BS,517,,Pollock,S,>= 60 ft LOA,103979.3,160.626,59,
2016,7,BSAI,BS,519,,Non-Pollock,CP,>= 60 ft LOA,353.4,3.944,1,Confidential
2016,7,BSAI,BS,519,,Non-Pollock,S,>= 60 ft LOA,6.2,0.164,1,Confidential
2016,7,BSAI,BS,519,,Pollock,CP,>= 60 ft LOA,468.2,0.476,3,
2016,7,BSAI,BS,519,,Pollock,M,>= 60 ft LOA,146.6,0.51,1,Confidential
2016,7,BSAI,BS,519,,Pollock,S,>= 60 ft LOA,9994.7,20.182,21,
2016,7,BSAI,BS,521,,Non-Pollock,CP,>= 60 ft LOA,2075,21.029,3,
2016,7,BSAI,BS,521,,Pollock,CP,>= 60 ft LOA,20206.5,22.543,9,
2016,7,BSAI,BS,523,,Non-Pollock,CP,>= 60 ft LOA,56.3,0.247,2,Confidential
2016,7,BSAI,BS,523,,Pollock,CP,>= 60 ft LOA,1053.1,0.406,4,
2016,7,BSAI,BS,524,,Non-Pollock,CP,>= 60 ft LOA,423,4.635,1,Confidential
2016,7,GOA,GOA,610,,Non-Pollock,CP,>= 60 ft LOA,2339.9,6.801,7,
2016,7,GOA,GOA,620,RPP,Non-Pollock,CP,>= 60 ft LOA,1935.5,9.463,4,
2016,7,GOA,GOA,620,,Non-Pollock,CP,>= 60 ft LOA,67.6,0.455,1,Confidential
2016,7,GOA,GOA,630,RPP,Non-Pollock,CP,>= 60 ft LOA,4552.5,17.858,4,
2016,7,GOA,GOA,630,RPP,Non-Pollock,S,>= 60 ft LOA,60.7,1.972,1,Confidential
2016,7,GOA,GOA,630,,Non-Pollock,CP,>= 60 ft LOA,1660.6,26.129,4,
2016,7,GOA,GOA,630,,Non-Pollock,S,>= 60 ft LOA,107.9,2.271,1,Confidential
2016,7,GOA,GOA,640,,Non-Pollock,CP,>= 60 ft LOA,3042.9,13.66,2,Confidential
2016,7,GOA,GOA,640,,,CP,>= 60 ft LOA,0,0.067,1,Confidential
2016,8,BSAI,AI,541,,Non-Pollock,CP,>= 60 ft LOA,3857.5,14.126,6,
2016,8,BSAI,AI,542,,Non-Pollock,CP,>= 60 ft LOA,1961.5,5.636,3,
2016,8,BSAI,AI,542,,Non-Pollock,M,>= 60 ft LOA,412.3,0.91,1,Confidential
2016,8,BSAI,AI,543,,Non-Pollock,CP,>= 60 ft LOA,2235.4,5.633,3,
2016,8,BSAI,AI,543,,Non-Pollock,M,>= 60 ft LOA,51,0.177,1,Confidential
2016,8,BSAI,BS,509,,Non-Pollock,CP,>= 60 ft LOA,2614.3,22.16,7,
2016,8,BSAI,BS,509,,Non-Pollock,M,>= 60 ft LOA,302.7,6.448,1,Confidential
2016,8,BSAI,BS,509,,Pollock,CP,>= 60 ft LOA,31.9,0.221,1,Confidential
2016,8,BSAI,BS,509,,Pollock,M,>= 60 ft LOA,54.8,0.19,1,Confidential
2016,8,BSAI,BS,513,,Non-Pollock,CP,>= 60 ft LOA,12853.7,103.631,11,
2016,8,BSAI,BS,513,,Non-Pollock,M,>= 60 ft LOA,752.7,10.401,3,
2016,8,BSAI,BS,513,,Pollock,CP,>= 60 ft LOA,5154,11.603,8,
2016,8,BSAI,BS,513,,Pollock,M,>= 60 ft LOA,43.9,0.622,1,Confidential
2016,8,BSAI,BS,514,,Non-Pollock,CP,>= 60 ft LOA,3996,23.531,6,
2016,8,BSAI,BS,514,,Non-Pollock,M,>= 60 ft LOA,368.8,4.772,3,
2016,8,BSAI,BS,516,,Non-Pollock,CP,>= 60 ft LOA,160.4,1.634,3,
2016,8,BSAI,BS,516,,Non-Pollock,M,>= 60 ft LOA,53.4,1.132,1,Confidential
2016,8,BSAI,BS,517,,Non-Pollock,CP,>= 60 ft LOA,524.6,9.573,4,
2016,8,BSAI,BS,517,,Non-Pollock,S,>= 60 ft LOA,25.1,2.982,2,Confidential
2016,8,BSAI,BS,517,,Pollock,CP,>= 60 ft LOA,60940.9,83.599,16,
2016,8,BSAI,BS,517,,Pollock,M,>= 60 ft LOA,25666.3,51.401,2,Confidential
2016,8,BSAI,BS,517,,Pollock,S,>= 60 ft LOA,72334.9,92.706,55,
2016,8,BSAI,BS,518,,Non-Pollock,CP,>= 60 ft LOA,456.8,3.43,1,Confidential
2016,8,BSAI,BS,519,,Non-Pollock,CP,>= 60 ft LOA,191.2,3.205,2,Confidential
2016,8,BSAI,BS,519,,Non-Pollock,S,>= 60 ft LOA,6.1,0.476,2,Confidential
2016,8,BSAI,BS,519,,Pollock,CP,>= 60 ft LOA,575.5,0.798,1,Confidential
2016,8,BSAI,BS,519,,Pollock,M,>= 60 ft LOA,402.3,1.216,1,Confidential
2016,8,BSAI,BS,519,,Pollock,S,>= 60 ft LOA,28307,42.229,38,
2016,8,BSAI,BS,521,,Non-Pollock,CP,>= 60 ft LOA,162.7,1.638,2,Confidential
2016,8,BSAI,BS,521,,Pollock,CP,>= 60 ft LOA,37054,60.709,14,
2016,8,BSAI,BS,523,,Pollock,CP,>= 60 ft LOA,17563,19.266,9,
2016,8,BSAI,BS,524,,Non-Pollock,CP,>= 60 ft LOA,487.8,5.371,2,Confidential
2016,8,BSAI,BS,524,,Pollock,CP,>= 60 ft LOA,2763.6,4.455,2,Confidential
2016,8,GOA,GOA,610,,Non-Pollock,CP,>= 60 ft LOA,55.4,0.385,1,Confidential
2016,8,GOA,GOA,610,,Pollock,S,<60 ft LOA,353,1.524,4,
2016,8,GOA,GOA,620,RPP,Non-Pollock,CP,>= 60 ft LOA,1571.2,12.355,3,
2016,8,GOA,GOA,620,RPP,Non-Pollock,S,>= 60 ft LOA,11.4,0.506,2,Confidential
2016,8,GOA,GOA,620,,Non-Pollock,CP,>= 60 ft LOA,320.8,3.9,2,Confidential
2016,8,GOA,GOA,620,,Non-Pollock,M,>= 60 ft LOA,35.2,0.517,1,Confidential
2016,8,GOA,GOA,620,,Non-Pollock,S,>= 60 ft LOA,8,0.174,1,Confidential
2016,8,GOA,GOA,630,RPP,Non-Pollock,CP,>= 60 ft LOA,53.7,0.969,2,Confidential
2016,8,GOA,GOA,630,RPP,Non-Pollock,S,>= 60 ft LOA,370.9,2.826,6,
2016,8,GOA,GOA,630,,Non-Pollock,CP,>= 60 ft LOA,1902.1,36.41,4,
2016,8,GOA,GOA,630,,Non-Pollock,M,>= 60 ft LOA,374.2,4.035,2,Confidential
2016,8,GOA,GOA,630,,Non-Pollock,S,>= 60 ft LOA,407.9,7.916,5,
2016,8,GOA,GOA,630,,Pollock,S,>= 60 ft LOA,3221.8,6.378,18,
2016,8,GOA,GOA,630,,,CP,>= 60 ft LOA,0,0.039,1,Confidential
2016,9,BSAI,AI,541,,Non-Pollock,CP,>= 60 ft LOA,588.5,2.627,3,
2016,9,BSAI,AI,541,,Non-Pollock,M,>= 60 ft LOA,23.8,0.36,1,Confidential
2016,9,BSAI,AI,542,,Non-Pollock,CP,>= 60 ft LOA,1372.8,2.09,3,
2016,9,BSAI,AI,543,,Non-Pollock,CP,>= 60 ft LOA,1804.7,5.327,2,Confidential
2016,9,BSAI,BS,509,,Non-Pollock,CP,>= 60 ft LOA,2580.7,23.494,8,
2016,9,BSAI,BS,509,,Pollock,CP,>= 60 ft LOA,28.2,0.104,1,Confidential
2016,9,BSAI,BS,513,,Non-Pollock,CP,>= 60 ft LOA,14283.2,111.859,18,
2016,9,BSAI,BS,513,,Non-Pollock,M,>= 60 ft LOA,320,3.338,3,
2016,9,BSAI,BS,513,,Pollock,CP,>= 60 ft LOA,73.3,0.351,1,Confidential
2016,9,BSAI,BS,514,,Non-Pollock,CP,>= 60 ft LOA,13276.2,93.041,15,
2016,9,BSAI,BS,514,,Non-Pollock,M,>= 60 ft LOA,1511.1,17.12,3,
2016,9,BSAI,BS,516,,Non-Pollock,CP,>= 60 ft LOA,15.4,0.165,1,Confidential
2016,9,BSAI,BS,517,,Non-Pollock,CP,>= 60 ft LOA,561.6,12.224,3,
2016,9,BSAI,BS,517,,Non-Pollock,S,>= 60 ft LOA,22.9,0.375,1,Confidential
2016,9,BSAI,BS,517,,Pollock,CP,>= 60 ft LOA,48905.9,78.554,15,
2016,9,BSAI,BS,517,,Pollock,M,>= 60 ft LOA,14834.5,36.51,2,Confidential
2016,9,BSAI,BS,517,,Pollock,S,>= 60 ft LOA,35393.8,43.708,34,
2016,9,BSAI,BS,519,,Non-Pollock,CP,>= 60 ft LOA,90.4,1.701,1,Confidential
2016,9,BSAI,BS,519,,Non-Pollock,S,>= 60 ft LOA,42.4,1.483,1,Confidential
2016,9,BSAI,BS,519,,Pollock,S,>= 60 ft LOA,16721.6,25.56,28,
2016,9,BSAI,BS,521,,Non-Pollock,CP,>= 60 ft LOA,10.1,0.185,2,Confidential
2016,9,BSAI,BS,521,,Pollock,CP,>= 60 ft LOA,483.6,0.567,2,Confidential
2016,9,BSAI,BS,524,,Non-Pollock,CP,>= 60 ft LOA,398.1,3.058,4,
