recovery_id,tag_code,tag_status,Observer,Vessel_name,Vessel_type,Cruise_no,Vessel_or_Plant_code,Haul_or_Delivery_no,species_name_by_observer,sample:in_or_out?,recovery_date,run_year,Lat,latmin,Hem,Long,Longmin,Bear,Area,Source_of_capture_information,sex,gonad_maturity,length,weight,Other_comments,Scalesample,Plant_recovery,detection_method,sampling_site,Detected_with_wand,fishery,gear_name,specimen_number
1994091167,043628,1,CLARK_JIM,PROGRESS,DOMESTIC,,,2,CHINOOK,,19941004,1994,57,1,N,152,25,W,,,F,,860,10.1,,,,V,hsea,,81,TRAWL,
1994091169,021458,1,SWANSON_ROB,VENTURESS,DOMESTIC,,,,CHINOOK,,19940609,1994,58,2,N,153,30,W,,,F,,772,,,,,V,hsea,,81,TRAWL,
1994091170,021533,1,KUSTER_E,WALTER N,DOMESTIC,,,6,CHINOOK,,19940703,1994,58,8,N,152,10,W,,,F,,800,8.2,,,,V,hsea,,81,TRAWL,
1994091172,021428,1,COPPERTHWAITE,ALASKA BEAUTY,DOMESTIC,,,28,CHINOOK,,19940313,1994,59,7,N,151,2,W,,,M,,780,6,,,,V,hsea,,81,TRAWL,
1995091068,070421,1,HAWES_DAYNA,ARCTIC VI,DOMESTIC,,,110,CHINOOK,,19950415,1995,57,31,N,150,22,W,,,M,,560,2.4,,,,V,hsea,,81,TRAWL,
1995091069,070420,1,HAWES_DAYNA,ARCTIC VI,DOMESTIC,,,115,CHINOOK,,19950416,1995,57,30,N,150,24,W,,,M,,600,3.2,,,,V,hsea,,81,TRAWL,
1995091070,075926,1,HAWES_DAYNA,ARCTIC VI,DOMESTIC,,,116,CHINOOK,,19950416,1995,57,34,N,150,15,W,,,F,,590,2.7,,,,V,hsea,,81,TRAWL,
1995091108,181224,1,LARSON_DOUG,MARCY J,DOMESTIC,,,3,CHINOOK,,19950122,1995,58,3,N,152,23,W,,,M,,570,2.45,,,,V,hsea,,81,TRAWL,
1995091111,180830,1,WIEKER_GRETCHEN,PACIFIC PRIDE,DOMESTIC,,,46,CHINOOK,,19950224,1995,55,19,N,164,43,W,,,F,,,1.8,CHANGED_FSHYCD_TO_82_K_MYERS_90600_3RD YUKON RECOVERY,,,V,hsea,,82,TRAWL,
1995091112,312160,1,ATTRIDGE_ED,ROYAL KING,DOMESTIC,,,184,CHINOOK,,19950313,1995,56,7,N,153,58,W,,,M,,600,3.2,,,,V,hsea,,81,TRAWL,
1995091113,180851,1,ATTRIDGE_ED,ROYAL KING,DOMESTIC,,,238,CHINOOK,,19950327,1995,58,23,N,149,23,W,,,M,,630,3.3,,,,V,hsea,,81,TRAWL,
1995091114,180837,1,ATTRIDGE_ED,ROYAL KING,DOMESTIC,,,251,CHINOOK,,19950403,1995,57,56,N,150,32,W,,,M,,700,4.4,,,,V,hsea,,81,TRAWL,
1995091116,020314,1,TACK_TEREASA,,,,,22,CHINOOK,,19950306,1995,57,12,N,152,26,W,,,F,,710,5.2,,,,V,hsea,,81,TRAWL,
1995091117,020313,1,TACK_TEREASA,ARCTIC I,DOMESTIC,,,4,CHINOOK,,19950603,1995,57,2,N,152,30,W,,,,,746,5.7,,,,V,hsea,,81,TRAWL,
1995091118,021042,1,TACK_TEREASA,ARCTIC I,DOMESTIC,,,6,CHINOOK,,19950603,1995,57,5,N,152,33,W,,,F,,803,6.8,,,,V,hsea,,81,TRAWL,
1995091119,181222,1,PUKITE_J,COHO,DOMESTIC,,,8,CHINOOK,,19950124,1995,58,5,N,153,29,W,,,F,,520,2.4,,,,V,hsea,,81,TRAWL,
1995091120,032235,1,COON,CORAVILLE,,,,3,CHINOOK,,19950603,1995,57,8,N,152,25,W,,,F,,610,3.3,,,,V,hsea,,81,TRAWL,
1995091121,043917,1,SWANSON_ROB,KAREN KAY,DOMESTIC,,,,CHINOOK,,19950702,1995,58,4,N,153,25,W,,,F,,625,3.18,,,,V,hsea,,81,TRAWL,
1995091122,021317,1,SWANSON_ROB,KAREN KAY,DOMESTIC,,,,CHINOOK,,19950702,1995,58,4,N,153,25,W,,,F,,880,7.71,,,,V,hsea,,81,TRAWL,
1995091123,181558,1,SWANSON_ROB,KAREN KAY,DOMESTIC,,,,CHINOOK,,19950702,1995,58,4,N,153,25,W,,,,,403,0.76,,,,V,hsea,,81,TRAWL,
1995091124,181224,1,SWANSON_ROB,KAREN KAY,DOMESTIC,,,,CHINOOK,,19950702,1995,58,4,N,153,25,W,,,F,,620,2.97,,,,V,hsea,,81,TRAWL,
1995091125,180734,1,SWANSON_ROB,KAREN KAY,DOMESTIC,,,,CHINOOK,,19950702,1995,58,4,N,153,25,W,,,M,,610,3.26,,,,V,hsea,,81,TRAWL,
1995091126,0501010808,1,SWANSON_ROB,KAREN KAY,DOMESTIC,,,,CHINOOK,,19950702,1995,58,4,N,153,25,W,,,M,,615,2.69,,,,V,hsea,,81,TRAWL,
1995091127,180729,1,SWANSON_ROB,KAREN KAY,DOMESTIC,,,,CHINOOK,,19950702,1995,58,4,N,153,25,W,,,M,,630,3.15,,,,V,hsea,,81,TRAWL,
1995091129,043929,1,EDGER_TIM,LESLIE LEE,DOMESTIC,,,,CHINOOK,,19950122,1995,,,N,,,W,,,F,,580,2.9,,,,V,hsea,,81,TRAWL,
1995091130,044033,1,EDGER_TIM,LISA MICHELE,DOMESTIC,,,,CHINOOK,,19950125,1995,,,N,,,W,,,M,,540,2.4,,,,V,hsea,,81,TRAWL,
1995091131,021550,1,SWANSON_ROB,TAASINGE,DOMESTIC,,,1,CHINOOK,,19950120,1995,57,45,N,154,9,W,,,F,,780,6.8,,,,V,hsea,,81,TRAWL,
1995091134,180827,1,SWANSON_ROB,TAASINGE,DOMESTIC,,,2,CHINOOK,,19950121,1995,57,49,N,154,9,W,,,M,,760,5.2,,,,V,hsea,,81,TRAWL,
1995091142,075936,1,VATTER_A,BLUE FOX,DOMESTIC,,,1,CHINOOK,,19950122,1995,57,58,N,152,15,W,,,F,,550,2.2,,,,V,hsea,,81,TRAWL,
1995091143,032233,1,MERGANO_L,PEGGY JO,,,,1,CHINOOK,,19950122,1995,57,35,N,154,39,W,,,M,,590,3.4,,,,V,hsea,,81,TRAWL,
1995091144,043919,1,EDGER_TIM,LESLIE LEE,DOMESTIC,,,,CHINOOK,,19950122,1995,,,N,,,W,,,F,,460,1.6,,,,V,hsea,,81,TRAWL,
1995091145,312311,1,EDGER_TIM,LESLIE LEE,DOMESTIC,,,,CHINOOK,,19950122,1995,,,N,,,W,,,F,,290,0.6,,,,V,hsea,,81,TRAWL,
1995091149,212452,1,KOFFEND,PACIFIC VIKING,DOMESTIC,,,179,CHINOOK,,19951003,1995,57,6,N,152,25,W,,,,,430,0.8,,,,V,hsea,,81,TRAWL,
1995091161,180431,1,,BROWNS_POINT,DOMESTIC,,,25,CHINOOK,,19950126,1995,55,20,N,164,58,W,,,F,,680,3.8,,,,V,hsea,,82,TRAWL,
1995091166,026343,1,MITCHELL_L,SUNSET_BAY,DOMESTIC,,,8,CHINOOK,,19950605,1995,57,10,N,152,28,W,,,F,,660,3.8,,,,V,hsea,,81,TRAWL,
1995091167,020521,1,MITCHELL_L,SUNSET_BAY,DOMESTIC,,,8,CHINOOK,,19950605,1995,57,10,N,152,28,W,,,F,,590,2.6,,,,V,hsea,,81,TRAWL,
1995091168,020314,1,MITCHELL_L,SUNSET_BAY,DOMESTIC,,,3,CHINOOK,,19950602,1995,56,45,N,154,22,W,,,F,,750,5.9,,,,V,hsea,,81,TRAWL,
1996091001,180325,1,KELLICUTT_JULIE,TOPAZ A234,DOMESTIC,,,4,CHINOOK,,19960128,1996,57,38,N,154,28,W,,,F,,810,8.32,,,,V,hsea,,81,TRAWL,
1996091002,044030,1,ZENDT_J,MARATHON,DOMESTIC,,,5,CHINOOK,,19960123,1996,57,56,N,152,4,W,,,M,,800,7.3,,,,V,hsea,,81,TRAWL,
1996091003,181539,1,ZENDT_J,MARATHON,DOMESTIC,,,116,CHINOOK,,19960131,1996,58,0,N,153,40,W,,,M,,900,,,,,V,hsea,,81,TRAWL,
1996091004,032238,1,ZENDT_J,MARATHON,DOMESTIC,,,13,CHINOOK,,19960202,1996,57,59,N,152,2,W,,,M,,520,2.1,,,,V,hsea,,81,TRAWL,
1996091006,044105,1,ZENDT_J,MARATHON,DOMESTIC,,,10,CHINOOK,,19960131,1996,58,2,N,153,35,W,,,F,,570,2.8,,,,V,hsea,,81,TRAWL,
1996091007,180908,1,KELLICUTT_JULIE,HAZEL LORRAINE,DOMESTIC,,,3,CHINOOK,,19960200,1996,57,58,N,152,6,W,,,F,,590,2.7,,,,V,hsea,,81,TRAWL,
1996091008,044111,1,KELLICUTT_JULIE,HAZEL LORRAINE,DOMESTIC,,,3,CHINOOK,,19960200,1996,57,58,N,152,6,W,,,F,,490,1.5,,,,V,hsea,,81,TRAWL,
1996091009,180610,1,STUE,BLUE FOX,DOMESTIC,,,5,CHINOOK,,19960123,1996,57,5,N,152,23,W,,,M,,540,1.9,,,,V,hsea,,81,TRAWL,
1996091010,044062,1,,,,,,103,CHINOOK,,19960130,1996,57,58,N,152,16,W,,,F,,620,3.2,,,,V,hsea,,81,TRAWL,
1996091011,180633,1,SINGERMAN_P,TOPAZ,DOMESTIC,,,7,CHINOOK,,19960326,1996,58,0,N,154,31,W,,,M,,510,1.5,,,,V,hsea,,81,TRAWL,
1996091012,181363,1,SINGERMAN_P,DAWN,DOMESTIC,,,17,CHINOOK,,19960308,1996,59,7,N,150,52,W,,,M,,480,1,,,,V,hsea,,81,TRAWL,
1996091013,635154,1,PARKER_TODD,ANITA J,DOMESTIC,,,65,CHINOOK,,19960318,1996,59,45,N,148,11,W,,,M,,630,3.8,,,,V,hsea,,81,TRAWL,
1996091014,076323,1,PARKER_TODD,ANITA J,DOMESTIC,,,55,CHINOOK,,19960312,1996,59,58,N,144,39,W,,,F,,670,3.4,,,,V,hsea,,81,TRAWL,
1996091018,070421,1,PRICE_BLAKE,REBECCA ANN,,,,241,CHINOOK,,19960315,1996,54,55,N,158,12,W,,,F,,750,5.5,,,,V,hsea,,81,TRAWL,
1996091019,044143,1,PRICE_BLAKE,ROYARK KING,,,,198,CHINOOK,,19960309,1996,56,10,N,154,6,W,,,F,,600,2.1,,,,V,hsea,,81,TRAWL,
1996091022,181546,1,KIDWELL_ANN,CAPE KIWANDA,DOMESTIC,,,101,CHINOOK,,19960123,1996,57,57,N,152,52,W,,,M,,550,3.4,,,,V,hsea,,81,TRAWL,
1996091030,180852,1,CHESLA_L,GUNMAR,,,,119,CHINOOK,,19960910,1996,54,55,N,165,38,W,,,F,,490,1.5,,,,V,hsea,,82,TRAWL,
1996091032,021043,1,KOFFEND_P,ENDURANCE,DOMESTIC,,,168,CHINOOK,,19960208,1996,55,46,N,163,41,W,,,M,,700,5.4,,,,V,hsea,,82,TRAWL,
1996091034,071419,1,MASON_C,AURORA,DOMESTIC,,,17,CHINOOK,,19960831,1996,54,55,N,167,15,W,,,M,,670,4.6,,,,V,hsea,,82,TRAWL,
1996091035,180837,1,GREER_T,OCEAN HOPE,DOMESTIC,,,16,CHINOOK,,19960706,1996,56,45,N,154,22,W,,,F,,820,7.6,,,,V,hsea,,81,TRAWL,
1996091043,044128,1,COOLEY_PETER,PACIFIC RAM,DOMESTIC,,,111,CHINOOK,,19960130,1996,58,2,N,153,34,W,,,F,,580,2.4,,,,V,hsea,,81,TRAWL,
1996091048,076121,1,OBERG_ALLEN,DONA MARTITA,DOMESTIC,,,21,CHINOOK,,19960206,1996,54,48,N,165,21,W,,,F,,620,3.4,,,,V,hsea,,82,TRAWL,
1996091049,070420,1,OBERG_ALLEN,DONA MARTITA,DOMESTIC,,,13,CHINOOK,,19960130,1996,54,43,N,165,46,W,,,M,,630,3.67,,,,V,hsea,,82,TRAWL,
1996091051,181225,1,OBERG_ALLEN,DONA MARTITA,DOMESTIC,,,49,CHINOOK,,19960224,1996,54,46,N,165,59,W,,,F,,570,2.27,,,,V,hsea,,82,TRAWL,
1996091055,070740,1,OBERG_ALLEN,DONA MARTITA,DOMESTIC,,,21,CHINOOK,,19960206,1996,54,48,N,165,21,W,,,F,,520,2.15,,,,V,hsea,,82,TRAWL,
1996091056,180248,1,NORMAN_BILL,OCEAN ENTERPRISE,DOMESTIC,,,89,CHINOOK,,19960406,1996,55,1,N,164,38,W,,,M,,740,5.7,,,,V,hsea,,82,TRAWL,
1996091062,182125,1,ARNOLD_E,STARBOUND,DOMESTIC,,,65,CHINOOK,,19960207,1996,54,46,N,165,21,W,,,F,,590,2.6,,,,V,hsea,,82,TRAWL,
1996091078,181238,1,LOCASCIO_JAMES,AMBER DAWN,,,,330,CHINOOK,,19961005,1996,55,23,N,164,58,W,,,F,,575,2.8,,,,V,hsea,,82,TRAWL,
1996091079,181558,1,KELLER_W,ELIZEBETH J,,,,143,CHINOOK,,19961011,1996,55,13,N,164,31,W,,,M,,650,4.4,,,,V,hsea,,82,TRAWL,
1996091081,312320,1,FAHY_C,EXCELLENCE,DOMESTIC,,,362,CHINOOK,,19960908,1996,54,48,N,165,18,W,,,F,,630,6.05,,,,V,hsea,,82,TRAWL,
1996091082,181316,1,FAHY_C,EXCELLENCE,DOMESTIC,,,600,CHINOOK,,19961004,1996,55,0,N,164,56,W,,,F,,500,0.23,,,,V,hsea,,82,TRAWL,
1996091083,181426,1,FAHY_C,EXCELLENCE,DOMESTIC,,,647,CHINOOK,,19961008,1996,55,9,N,164,45,W,,,F,,650,5.4,,,,V,hsea,,82,TRAWL,
1996091085,181445,1,CASEY_S,MARGUN,,,,107,CHINOOK,,19961009,1996,55,16,N,165,3,W,,,F,,510,2.4,,,,V,hsea,,82,TRAWL,
1996091087,180634,1,CASEY_S,MARGUN,,,,132,CHINOOK,,19961011,1996,54,53,N,164,53,W,,,F,,410,0.8,,,,V,hsea,,82,TRAWL,
1996091088,181641,1,CASEY_S,WESTERN DAWN,DOMESTIC,,,133,CHINOOK,,19961011,1996,55,9,N,164,53,W,,,M,,440,1,,,,V,hsea,,82,TRAWL,
1996091089,181316,1,CASEY_S,MARGUN,,,,230,CHINOOK,,19961017,1996,55,16,N,164,44,W,,,F,,510,1.85,,,,V,hsea,,82,TRAWL,
1996091090,070460,1,CASEY_S,MARGUN,,,,237,CHINOOK,,19961017,1996,55,14,N,164,45,W,,,F,,700,4.7,,,,V,hsea,,82,TRAWL,
1996091092,181859,1,MON_JOHN,PEGAUS,,,,5,CHINOOK,,19961013,1996,55,36,N,165,1,W,,,F,,490,,,,,V,hsea,,82,TRAWL,
1996091093,312318,1,DAVIS_SHARON,ROYAL ATLANTIC,DOMESTIC,,,619,CHINOOK,,19960903,1996,54,40,N,165,11,W,,,M,,620,3.2,,,,V,hsea,,82,TRAWL,
1996091095,181432,1,EPTON_R,OCEAN PHERY,DOMESTIC,,,,CHINOOK,,19961011,1996,55,9,N,164,42,W,,,M,,500,1.8,,,,V,hsea,,82,TRAWL,
1996091097,070522,1,,A047,,,,325,CHINOOK,,19960712,1996,58,36,N,148,42,W,,,F,,560,2.2,,,,V,hsea,,81,TRAWL,
1996091112,312429,1,MONEY_J,TAASINGE,DOMESTIC,,,6,CHINOOK,,19960907,1996,56,48,N,155,7,W,,,F,,440,1.15,,,,V,hsea,,81,TRAWL,
1996091113,181236,1,ALEXOPOUIU_K,TOPAZ,DOMESTIC,,,,CHINOOK,,19960909,1996,,,N,,,W,,,F,,670,4.2,,,,V,hsea,,81,TRAWL,
1996091114,312430,1,ALEXOPOUIU_K,TOPAZ,DOMESTIC,,,,CHINOOK,,19960909,1996,,,N,,,W,,,M,,440,1.22,,,,V,hsea,,81,TRAWL,
1996091115,312429,1,ALEXOPOUIU_K,TOPAZ,DOMESTIC,,,,CHINOOK,,19960918,1996,,,N,,,W,,,M,,460,1.2,,,,V,hsea,,81,TRAWL,
1996091139,180738,1,MOON_M,ARCTIC_VI,DOMESTIC,,,17,CHINOOK,,19960219,1996,54,48,N,165,37,W,,,F,,620,2.8,,,,V,hsea,,82,TRAWL,
1996091140,181040,1,SALZMAN_J,FLYING_CLOUD,DOMESTIC,,,,CHINOOK,,19960222,1996,,,N,,,W,517,,,,,,,,,V,hsea,,82,TRAWL,
1996091141,021043,1,SALZMAN_J,FLYING_CLOUD,DOMESTIC,,,,CHINOOK,,19960215,1996,,,N,,,W,517,,M,,690,4,,,,V,hsea,,82,TRAWL,
1996091142,044133,1,HAUCK_K,CONSTELLATION,DOMESTIC,,,365,CHINOOK,,19960411,1996,54,52,N,158,14,W,,,F,,635,3.4,,,,V,hsea,,81,TRAWL,
1996091143,044108,1,KYLE_MAX,COHO,DOMESTIC,,,4,CHINOOK,,19961006,1996,57,0,N,154,0,W,,,F,,800,9.4,,,,V,hsea,,81,TRAWL,
1996091144,044049,1,,,DOMESTIC,,,13,CHINOOK,,19960909,1996,57,45,N,154,3,W,,,,,810,8.1,,,,V,hsea,,81,TRAWL,
1996091145,021010,1,TOM_MAUER,,DOMESTIC,,,7,CHINOOK,,19960925,1996,56,45,N,154,29,W,,,M,,940,14,,,,V,hsea,,81,TRAWL,
1996091146,635155,1,KYLE_MAX,ALASKAN,DOMESTIC,,,1,CHINOOK,,19961009,1996,57,48,N,154,3,W,,,F,,730,5.4,,,,V,hsea,,81,TRAWL,
1996091147,312434,1,MARK_BONNLANDER,LAURA,DOMESTIC,,,,CHINOOK,,19960906,1996,56,40,N,155,20,W,,,M,,430,1.3,,,,V,hsea,,81,TRAWL,
1997091001,312428,1,JOHNSON_B,DONA PAULITA,DOMESTIC,,,141,CHINOOK,,19970217,1997,54,27,N,166,5,W,,,F,,490,1.4,,,,V,hsea,,82,TRAWL,
1997091002,044431,1,TARDAEWETHER_L,HARVESTER ENTERPRISE,DOMESTIC,,,339,CHINOOK,,19970408,1997,55,25,N,156,0,W,,,F,,530,1.82,,scale,,V,hsea,,81,TRAWL,
1997091003,180954,1,TARDAEWETHER_L,HARVESTER ENTERPRISE,DOMESTIC,,,359,CHINOOK,,19970413,1997,55,24,N,156,1,W,,,M,,670,3.85,,,,V,hsea,,81,TRAWL,
1997091011,182223,1,,PACIFIC STAR,DOMESTIC,,,12,CHINOOK,,19970102,1997,58,03,N,153,32,W,,,M,,490,1.6,,,,V,hsea,,81,TRAWL,
1997091012,181556,1,MAUER_TOM,PACIFIC STAR,DOMESTIC,,,2,CHINOOK,,19970121,1997,59,19,N,153,6,W,,,M,,490,2.42,,,,V,hsea,,81,TRAWL,
1997091013,181318,1,MAUER_TOM,PACIFIC STAR,DOMESTIC,,,4,CHINOOK,,19970122,1997,58,16,N,153,12,W,,,M,,490,2.18,,,,V,hsea,,81,TRAWL,
1997091014,021104,1,DUTTON_J,PROSPERITY,,,,224,CHINOOK,,19970309,1997,53,41,N,165,21,W,,,M,,610,2.6,,,,V,hsea,,81,TRAWL,
1997091015,044037,1,CUSICK_J,SEA_WOLF,DOMESTIC,,,567,CHINOOK,,19970725,1997,,,N,,,W,,,M,,720,5.6,,,,V,hsea,,82,TRAWL,
1997091019,070463,1,ZINKL_M,BERING ENTERPRISE,DOMESTIC,,,50,CHINOOK,,19970713,1997,58,38,N,148,48,W,,,F,,725,6.3,,,,V,hsea,,81,TRAWL,
1997091020,312432,1,ZINKL_M,BERING ENTERPRISE,DOMESTIC,,,59,CHINOOK,,19970714,1997,58,32,N,148,30,W,,,M,,665,3.85,,,,V,hsea,,81,TRAWL,
1997091021,181432,1,TARDAEWETHER_L,HARVESTER ENTERPRSEI,DOMESTIC,,,358,CHINOOK,,19970413,1997,55,32,N,155,59,W,,,M,,650,3.42,,,,V,hsea,,81,TRAWL,
1997091022,070463,1,BUNTE_K,HARVESTER ENTERPRISE,DOMESTIC,,,23,CHINOOK,,19970707,1997,58,37,N,148,56,W,,,M,,710,9.8,,,,V,hsea,,81,TRAWL,
1997091023,070418,1,FARRELL_R,HARVESTER ENTERPRISE,DOMESTIC,,,36,CHINOOK,,19970710,1997,58,37,N,148,52,W,,,F,,1000,13.6,,,,V,hsea,,81,TRAWL,
1997091024,212403,1,FARRELL_R,HARVESTER ENTERPRISE,DOMESTIC,,,48,CHINOOK,,19970713,1997,58,35,N,148,40,W,,,F,,970,12.2,,,,V,hsea,,81,TRAWL,
1997091077,181805,1,Q_J,AURIGA,DOMESTIC,,,,CHINOOK,,19971002,1997,,,N,,,W,517,,F,,530,2.2,,,,V,hsea,,82,TRAWL,
1997091078,071252,1,MROZINSKI_C,SEA_WOLF,DOMESTIC,,,58,CHINOOK,,19970930,1997,55,10,N,165,10,W,,,F,,430,1.12,,,,V,hsea,,82,TRAWL,
1997091079,182224,1,MROZINSKI_C,GREAT_PACIFIC,DOMESTIC,,,72,CHINOOK,,19970930,1997,54,50,N,165,3,W,,,F,,630,3.32,,,,V,hsea,,82,TRAWL,
1997091080,070962,1,MROZINSKI_C,SEA_WOLF,DOMESTIC,,,58,CHINOOK,,19970930,1997,55,10,N,165,10,W,,,M,,520,1.76,,,,V,hsea,,82,TRAWL,
1997091081,070854,1,MROZINSKI_C,SEA_WOLF,DOMESTIC,,,73,CHINOOK,,19971004,1997,54,58,N,165,6,W,,,F,,580,1.98,,,,V,hsea,,82,TRAWL,
1997091082,312513,1,COFFEY_J,DEFENDER,DOMESTIC,,,,CHINOOK,,19971006,1997,,,N,,,W,,,F,,430,1.2,,,,V,hsea,,82,TRAWL,
1997091083,312514,1,MROZINSKI_C,PACIFIC_MONARCH,DOMESTIC,,,62,CHINOOK,,19971001,1997,54,40,N,165,35,W,,,M,,500,1.54,,,,V,hsea,,82,TRAWL,
1997091084,181832,1,MROZINSKI_C,SEA_WOLF,DOMESTIC,,,58,CHINOOK,,19970930,1997,55,10,N,165,10,W,,,F,,690,5.14,,,,V,hsea,,82,TRAWL,
1997091085,181347,1,BRO0DY_J,CHELSEA K,DOMESTIC,,,163,CHINOOK,,19971010,1997,55,38,N,164,57,W,,,M,,480,1.7,,,,V,hsea,,82,TRAWL,
1997091086,181316,1,COFFEY_J,DEFENDER,DOMESTIC,,,,CHINOOK,,19971004,1997,,,N,,,W,,,M,,750,6.25,,,,V,hsea,,82,TRAWL,
1997091087,180642,1,QUENETTE_J,AURIGA,DOMESTIC,,,,CHINOOK,,19971010,1997,,,N,,,W,,,F,,640,3.9,,,,V,hsea,,82,TRAWL,
1997091088,312430,1,BRO0DY_J,CHELSEA K,DOMESTIC,,,125,CHINOOK,,19970918,1997,54,4,N,166,36,W,,,F,,590,3.4,,,,V,hsea,,82,TRAWL,
1997091090,183148,1,COFFEY_J,DEFENDER,DOMESTIC,,,51,CHINOOK,,19971008,1997,,,N,,,W,509,,M,,450,1.2,,,,V,hsea,,82,TRAWL,
1997091091,312427,1,QUENETTE_J,AURIGA,DOMESTIC,,,,CHINOOK,,19971017,1997,,,N,,,W,,,F,,580,2.7,,,,V,hsea,,82,TRAWL,
1997091092,181504,1,QUENETTE_J,AURIGA,DOMESTIC,,,,CHINOOK,,19971010,1997,,,N,,,W,,,M,,510,1.9,,,,V,hsea,,82,TRAWL,
1997091093,312514,1,COFFEY_J,DEFENDER,DOMESTIC,,,,CHINOOK,,19970927,1997,,,N,,,W,517,,M,,540,2,,,,V,hsea,,82,TRAWL,
1997091094,070951,1,COFFEY_J,DEFENDER,DOMESTIC,,,37,CHINOOK,,19970928,1997,,,N,,,W,519,,M,,430,1.3,,,,V,hsea,,82,TRAWL,
1997091095,312235,1,COFFEY_J,DEFENDER,DOMESTIC,,,48,CHINOOK,,19971008,1997,,,N,,,W,,,M,,630,3.3,,,,V,hsea,,82,TRAWL,
1997091096,181216,1,GILL_J,A276,DOMESTIC,,,96,CHINOOK,,19970602,1997,59,29,N,167,49,W,,,M,,833,7.5,,,,V,hsea,,82,TRAWL,
1997091097,212452,1,BRO0DY_J,CHELSEA K,DOMESTIC,,,,CHINOOK,,19971017,1997,,,N,,,W,517,,M,,760,6.2,,,,V,hsea,,82,TRAWL,
1997091098,312435,1,QUENETTE_J,AURIGA,DOMESTIC,,,,CHINOOK,,19971017,1997,,,N,,,W,,,M,,630,3.5,,,,V,hsea,,82,TRAWL,
1997091099,075418,1,M_J,4578,DOMESTIC,,,65,CHINOOK,,19971015,1997,55,18,N,164,14,W,,,F,,630,3.4,,,,V,hsea,,82,TRAWL,
1997091100,182155,1,M_J,4578,DOMESTIC,,,65,CHINOOK,,19971015,1997,55,18,N,164,14,W,,,F,,700,4.9,,,,V,hsea,,82,TRAWL,
1997091101,312514,1,M_J,4578,DOMESTIC,,,67,CHINOOK,,19971015,1997,55,25,N,164,10,W,,,M,,480,1.7,,,,V,hsea,,82,TRAWL,
1997091102,070951,1,BRO0DY_J,CHELSEA K,DOMESTIC,,,,CHINOOK,,19971017,1997,,,N,,,W,517,,F,,470,1.7,,,,V,hsea,,82,TRAWL,
1997091103,180640,1,M_J,DESTINATION,DOMESTIC,,,40,CHINOOK,,19970928,1997,54,42,N,165,41,W,,,M,,690,3.4,,,,V,hsea,,82,TRAWL,
1997091104,181432,1,M_J,A288,DOMESTIC,,,47,CHINOOK,,19971003,1997,56,3,N,166,8,W,,,F,,710,5.7,,,,V,hsea,,82,TRAWL,
1997091105,312515,1,MROZINSKI_C,PACIFIC_MONARCH,DOMESTIC,,,52,CHINOOK,,19970923,1997,54,40,N,165,35,W,,,F,,470,1.4,,,,V,hsea,,82,TRAWL,
1997091107,312508,1,4619,A477,DOMESTIC,,,168,CHINOOK,,19971011,1997,55,57,N,165,31,W,,,F,,450,1.3,,,,V,hsea,,82,TRAWL,
1997091108,312427,1,WALL_C,D_MARTITA,DOMESTIC,,,41,CHINOOK,,19971003,1997,54,38,N,165,35,W,,,F,,569,2.8,,,,V,hsea,,82,TRAWL,
1997091110,181641,1,WALL_C,D_MARTITA,DOMESTIC,,,43,CHINOOK,,19971005,1997,54,41,N,165,34,W,,,F,,640,3.7,,,,V,hsea,,82,TRAWL,
1997091111,044533,1,TARDAEWETHER_L,A 007,DOMESTIC,,,55,CHINOOK,,19971015,1997,55,21,N,165,0,W,,,F,,530,2.17,,,,V,hsea,,82,TRAWL,
1997091113,312433,1,TARDAEWETHER_L,A 007,DOMESTIC,,,9,CHINOOK,,19970908,1997,54,46,N,165,42,W,,,M,,610,2.72,,,,V,hsea,,82,TRAWL,
1997091114,212920,1,TARDAEWETHER_L,A 007,DOMESTIC,,,49,CHINOOK,,19971011,1997,55,38,N,164,31,W,,,M,,540,2.22,,,,V,hsea,,82,TRAWL,
1997091115,182462,1,TARDAEWETHER_L,A 007,DOMESTIC,,,39,CHINOOK,,19971004,1997,55,10,N,164,59,W,,,F,,430,1.22,,,,V,hsea,,82,TRAWL,
1997091116,181805,1,DRUGIEWICZ_M,FIERCE_ALLIGIANCE,DOMESTIC,,,96,CHINOOK,,19971017,1997,,,N,,,W,,,F,,610,3.5,,,,V,hsea,,82,TRAWL,
1997091117,181525,1,DRUGIEWICZ_M,FIERCE_ALLIGIANCE,DOMESTIC,,,30,CHINOOK,,19970929,1997,54,42,N,165,42,W,,,F,,500,1.6,,,,V,hsea,,82,TRAWL,
1997091118,312509,1,DRUGIEWICZ_M,FIERCE_ALLIGIANCE,DOMESTIC,,,12,CHINOOK,,19970915,1997,54,48,N,165,43,W,,,M,,450,1.15,,,,V,hsea,,82,TRAWL,
1997091120,312513,1,TABOROSI_D,VIKING,DOMESTIC,,,37,CHINOOK,,19971005,1997,57,37,N,165,33,W,,,F,,510,1.8,,,,V,hsea,,82,TRAWL,
1997091121,312514,1,DRUGIEWICZ_M,FIERCE_ALLIGIANCE,DOMESTIC,,,27,CHINOOK,,19970928,1997,54,43,N,166,0,W,,,F,,470,1.8,,,,V,hsea,,82,TRAWL,
