recovery_id,tag_type,tag_code,tag_status,sequential_number,Observer,Vessel_name,Vessel_type,Cruise_no,Second_Cruise_no,Vessel_or_Plant_code,Haul_or_Delivery_no,species_name_by_observer,Missing_Fins,sample:in_or_out?,recovery_date,run_year,Lat,latmin,Hem,Long,Longmin,Bear,Area,Source_of_capture_information,sex,gonad_maturity,length,weight,Other_comments,Scalesample,Date_entered,Plant_recovery,detection_method,sampling_site,Date_snout_sent_to_ABL,Jerry_detected_with_wand,sampling_agency,fishery,gear_name,Report_code,New_data,length_code,length_type,weight_code,weight_type,recorded_mark,location_type,hssector,sequential_column_number,sequential_row_number,delivery_date,plant_name,specimen_number,Initials_CWT_reader
2000093049,,092661,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,Ad,,20000701,2000,49,44,N,127,23,W,,,M,,230,0.15,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093050,,092720,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,Ad,,20000701,2000,49,44,N,127,23,W,,,M,,205,0.1,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093051,,631239,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,Ad,,20000701,2000,49,44,N,127,23,W,,,F,,208,0.08,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093052,,055216,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,,,20000701,2000,49,44,N,127,23,W,,,F,,192,0.08,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,,1,,,,,,,
2000093053,,630913,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,,,20000701,2000,49,44,N,127,23,W,,,M,,200,0.1,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,,1,,,,,,,
2000093054,,631151,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20000701,2000,49,44,N,127,23,W,,,M,,222,0.12,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093055,,631151,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20000701,2000,49,44,N,127,23,W,,,M,,202,0.1,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093056,,054949,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20000701,2000,49,44,N,127,23,W,,,M,,189,0.08,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093057,,631151,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20000701,2000,49,44,N,127,23,W,,,M,,217,0.11,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093058,,092821,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20000702,2000,50,55,N,128,57,W,,,M,,208,0.1,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093059,,105507,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20000702,2000,50,47,N,129,17,W,,,F,,201,0.1,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093060,,092851,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20000702,2000,50,47,N,129,17,W,,,,,186,0.06,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093061,,630634,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,,,20000703,2000,53,38,N,130,58,W,,,M,,207,0.1,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,,1,,,,,,,
2000093062,,054949,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20000704,2000,54,48,N,133,2,W,,,F,,212,0.11,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093063,,182161,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,,,20001004,2000,48,48,N,125,22,W,,,M,,171,0.06,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,,1,,,,,,,
2000093064,,054504,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,,,20001004,2000,48,37,N,125,43,W,,,F,,320,0.37,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,,1,,,,,,,
2000093065,,631223,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,Ad,,20001004,2000,48,37,N,125,43,W,,,F,,287,0.26,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093066,,630922,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,Ad,,20001004,2000,48,37,N,125,43,W,,,M,,339,0.55,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093067,,054450,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,,,20001004,2000,48,37,N,125,43,W,,,M,,271,0.22,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,,1,,,,,,,
2000093068,,183823,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,Ad,,20001005,2000,49,21,N,126,33,W,,,M,,289,0.28,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093069,,631130,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,Ad,,20001007,2000,49,55,N,127,19,W,,,F,,295,0.27,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093070,,182215,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,,,20001007,2000,49,55,N,127,19,W,,,F,,176,0.07,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,,1,,,,,,,
2000093071,,631013,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,,,20001007,2000,49,54,N,127,21,W,,,F,,379,0.72,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,,1,,,,,,,
2000093072,,631102,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001017,2000,54,47,N,133,5,W,,,F,,330,0.5,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093073,,044817,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001020,2000,56,19,N,134,36,W,,,,,598,2.88,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093074,,044852,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001021,2000,57,59,N,134,52,W,,,M,,291,0.29,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093075,,503105,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,Ad,,20001021,2000,58,8,N,134,53,W,,,M,,284,0.27,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093076,,503123,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001022,2000,58,12,N,134,22,W,,,F,,228,0.14,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093077,,503105,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,COHO,Ad,,20001022,2000,58,11,N,135,8,W,,,M,,270,0.25,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093078,,503123,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001022,2000,58,11,N,135,8,W,,,M,,232,0.15,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093079,,044663,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001022,2000,58,13,N,135,30,W,,,F,,278,0.3,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093080,,036242,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001022,2000,58,13,N,135,30,W,,,M,,296,0.3,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093081,,044663,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001022,2000,58,13,N,135,30,W,,,M,,302,0.42,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093082,,044663,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001022,2000,58,13,N,135,30,W,,,M,,307,0.42,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093083,,044663,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001022,2000,58,13,N,135,30,W,,,M,,286,0.34,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093084,,040161,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001023,2000,58,19,N,135,44,W,,,M,,273,0.29,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093085,,044852,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001023,2000,58,19,N,135,44,W,,,F,,279,0.28,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093086,,044852,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001023,2000,58,19,N,135,44,W,,,M,,269,0.28,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093087,,040246,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001023,2000,58,19,N,135,44,W,,,F,,259,0.23,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093088,,036241,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001023,2000,58,16,N,135,44,W,,,M,,280,0.33,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2000093089,,040423,1,,J_MORRIS,CCGS_WE_RICKER,CAN_RESEARCH,,,,,CHINOOK,Ad,,20001026,2000,56,1,N,132,45,W,,,M,,297,0.32,,,20050802,,V,hsea,,,CDFO,83,RESTRAWL,Rep05C,N,0,1,1,1,5000,1,,,,,,,
2001091001,,183432,1,,,A101,DOMESTIC,,,,,CHINOOK,Ad,,20010225,2001,57,34,N,154,50,W,,,M,,590,2.65,,scale,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091002,,092630,1,,6857,VANGUARD,DOMESTIC,,,,14,CHINOOK,Ad,,20010226,2001,57,13,N,152,26,W,,,,,699,5.83,,scale,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091003,,092632,1,,,VANGUARD,DOMESTIC,,,,,CHINOOK,Ad,,20010128,2001,,,N,,,W,630,,F,,742,6.19,No_fishing_on_this_day-no_position_data,scale,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091004,,183209,1,,S_EASTWOOD,C_BROTHERS,DOMESTIC,,,,4,CHINOOK,Ad,,20010302,2001,52,56,N,156,48,W,,,M,,790,6.94,,,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091005,,092511,1,,6857,VANGUARD,DOMESTIC,,,,17,CHINOOK,Ad,,20010127,2001,57,11,N,152,26,W,,,,,648,3.2,,scale,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091006,,092627,1,,6857,VANGUARD,DOMESTIC,,,,,CHINOOK,Ad,,20010127,2001,57,,N,152,,W,,,,,720,5.15,Multiple_hauls_on_this_day-same_LatLon_degrees,scale,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091007,,092513,1,,6857,VANGUARD,DOMESTIC,,,,,CHINOOK,Ad,,20010128,2001,,,N,,,W,630,,,,640,3.15,No_fishing_on_this_day-no_position_data,scale,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091008,,183308,1,,6798,P_RAM,DOMESTIC,,,,6,CHINOOK,Ad,,20010127,2001,57,57,N,152,14,W,,,,,520,1.9,,scale,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091009,,044854,1,,6798,P_RAM,DOMESTIC,,,,6,CHINOOK,Ad,,20010127,2001,57,57,N,152,14,W,,,,,540,2.4,,scale,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091010,,044829,1,,6798,P_RAM,DOMESTIC,,,,6,CHINOOK,Ad,,20010127,2001,57,57,N,152,14,W,,,,,630,3,,scale,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091011,,040239,1,,6897,C_KIWANDA,DOMESTIC,,,,5,CHINOOK,Ad,,20010214,2001,58,1,N,153,37,W,,,,,620,3.3,,,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091012,,092905,1,,6823,N_WATCH,DOMESTIC,,,,7,CHINOOK,Ad,,20010204,2001,57,58,N,152,36,W,,,,,520,1.8,,,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091013,,092519,1,,6897,C_KIWANDA,DOMESTIC,,,,5,CHINOOK,Ad,,20010214,2001,58,1,N,153,37,W,,,,,650,3.5,,,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091014,,182725,1,,6823,N_WATCH,DOMESTIC,,,,6,CHINOOK,Ad,,20010203,2001,57,43,N,154,2,W,,,,,510,1.6,,,20010510,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091015,,183356,1,,M_STRAYER,P_VIKING,DOMESTIC,,,,24,,Ad,,20010305,2001,56,30,N,167,58,W,,,F,,780,7.3,,,20010804,,V,hsea,,,,82,TRAWL,Rep01,N,0,1,1,1,5000,1,4,,,,,,
2001091016,,630451,1,,7018,A136,DOMESTIC,,,,14,CHINOOK,Ad,,20010518,2001,47,55,N,125,28,W,,,F,,640,3.19,,,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091017,,0501021011,1,,7018,A136,DOMESTIC,,,,37,CHINOOK,Ad,,20010523,2001,43,10,N,124,43,W,,,M,,640,3.34,,,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091018,,631022,1,,7018,OCEAN_ROVER,DOMESTIC,,,,20,CHINOOK,Ad,,20010519,2001,47,32,N,125,2,W,,,,,540,2.14,,,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091019,,092760,1,,7014,A105,DOMESTIC,,,,102,CHINOOK,Ad,,20010612,2001,42,46,N,124,47,W,,,M,,580,2.51,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091020,,0501021010,1,,7014,A105,DOMESTIC,,,,54,CHINOOK,Ad,,20010528,2001,43,20,N,124,43,W,,,F,,530,1.92,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091021,,055141,1,,7014,A105,DOMESTIC,,,,26,CHINOOK,Ad,,20010522,2001,43,7,N,124,45,W,,,F,,510,1.78,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091022,,213154,1,,7014,K_ENTERPRISE,DOMESTIC,,,,10,CHINOOK,Ad,,20010518,2001,47,53,N,125,27,W,,,F,,650,3.52,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091023,,631212,1,,7014,K_ENTERPRISE,DOMESTIC,,,,1,CHINOOK,Ad,,20010516,2001,47,32,N,125,5,W,,,F,,460,1.38,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091024,,631032,1,,7014,K_ENTERPRISE,DOMESTIC,,,,8,CHINOOK,Ad,,20010518,2001,47,46,N,125,13,W,,,M,,450,1.23,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091025,,210135,1,,7014,K_ENTERPRISE,DOMESTIC,,,,8,CHINOOK,Ad,,20010518,2001,47,46,N,125,13,W,,,M,,480,1.28,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091026,,630860,1,,7023,O_PHOENIX,DOMESTIC,,,,20,CHINOOK,Ad,,20010517,2001,45,25,N,124,23,W,,,F,,670,4.4,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091027,,092753,1,,7023,O_PHOENIX,DOMESTIC,,,,29,CHINOOK,Ad,,20010518,2001,43,26,N,124,36,W,,,M,,570,2.3,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091028,,065241,1,,7023,O_PHOENIX,DOMESTIC,,,,33,CHINOOK,Ad,,20010519,2001,43,41,N,124,34,W,,,F,,710,4.8,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091029,,062638,1,,7023,O_PHOENIX,DOMESTIC,,,,73,CHINOOK,Ad,,20010522,2001,43,13,N,124,13,W,,,F,,730,5.7,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091030,,062641,1,,7023,O_PHOENIX,DOMESTIC,,,,79,CHINOOK,Ad,,20010523,2001,43,12,N,124,43,W,,,M,,610,2.6,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091031,,065250,1,,7023,O_PHOENIX,DOMESTIC,,,,79,CHINOOK,Ad,,20010523,2001,43,12,N,124,43,W,,,F,,630,3.5,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091032,,062939,1,,7023,O_PHOENIX,DOMESTIC,,,,80,CHINOOK,Ad,,20020523,2001,43,6,N,124,43,W,,,F,,580,2.4,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091033,,065241,1,,7014,K_ENTERPRISE,DOMESTIC,,,,26,CHINOOK,Ad,,20010522,2001,43,7,N,124,45,W,,,F,,620,3.12,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091034,,0601060906,1,,,K_ENTERPRISE,DOMESTIC,,,,29,CHINOOK,Ad,,20010523,2001,43,8,N,124,44,W,,,F,,720,5.49,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091035,,092755,1,,7014,K_ENTERPRISE,DOMESTIC,,,,118,CHINOOK,Ad,,20010614,2001,43,26,N,124,36,W,,,M,,633,3.84,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091036,,630303,1,,,O_PHOENIX,DOMESTIC,,,,159,CHINOOK,Ad,,20010529,2001,43,10,N,124,43,W,,,M,,710,4.6,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091037,,092753,1,,7023,O_PHOENIX,DOMESTIC,,,,122,CHINOOK,Ad,,20010526,2001,43,17,N,124,42,W,,,F,,690,2.79,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091038,,055213,1,,7033,EXCELLENCE,DOMESTIC,,,,55,CHINOOK,Ad,,20010521,2001,43,27,N,124,36,W,,,F,,500,1.55,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091039,,092632,1,,6848,H_LIGHT,DOMESTIC,,,,31,CHINOOK,Ad,,20010208,2001,55,20,N,164,54,W,,,F,,635,3.24,,scale,20010804,,V,hsea,,,,82,TRAWL,Rep01,N,0,1,1,1,5000,1,4,,,,,,
2001091040,,052324,1,,7023,O_PHOENIX,DOMESTIC,,,,33,CHINOOK,Ad,,20010516,2001,43,41,N,124,34,W,,,F,,620,3.3,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091041,,0601060901,1,,7023,O_PHOENIX,DOMESTIC,,,,56,CHINOOK,Ad,,20010521,2001,43,41,N,124,30,W,,,M,,610,3.1,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091042,,183234,1,,6763,A_FJORD,DOMESTIC,,,,134,CHINOOK,Ad,,20010309,2001,55,18,N,165,6,W,,,F,,610,2.7,,scale,20010804,,V,hsea,,,,81,TRAWL,Rep01,N,0,1,1,1,5000,1,3,,,,,,
2001091043,,0501021404,1,,7033,EXCELLENCE,DOMESTIC,,,,13,CHINOOK,Ad,,20010516,2001,47,34,N,124,53,W,,,M,,400,0.8,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091044,,631061,1,,7033,EXCELLENCE,DOMESTIC,,,,16,CHINOOK,Ad,,20010516,2001,47,35,N,124,55,W,,,M,,430,0.99,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091045,,062641,1,,7023,O_PHOENIX,DOMESTIC,,,,29,CHINOOK,Ad,,20010518,2001,43,46,N,124,36,W,,,F,,610,2.6,,scale,20010804,,V,hsea,,,,80,TRAWL,Rep01,N,0,1,1,1,5000,1,1,,,,,,
2001091046,,055208,1,,7035,EXCELLENCE,DOMESTIC,,,,274,CHINOOK,Ad,,20010620,2001,44,4,N,124,24,W,,,F,,460,1.15,,,20010830,,V,hsea,,,,80,TRAWL,Rep02,N,0,1,1,1,5000,1,1,,,,,,
2001091047,,091928,1,,7016,A_OCEAN,DOMESTIC,,,,10,CHINOOK,Ad,,20010526,2001,42,55,N,124,56,W,,,,,550,2.13,,,20010830,,V,hsea,,,,80,TRAWL,Rep02,N,0,1,1,1,5000,1,1,,,,,,
2001091048,,630124,1,,7035,EXCELLENCE,DOMESTIC,,,,319,CHINOOK,Ad,,20010706,2001,47,22,N,124,43,W,,,F,,830,8.6,,scale,20010830,,V,hsea,,,,80,TRAWL,Rep02,N,0,1,1,1,5000,1,1,,,,,,
2001091049,,092519,1,,7133,O_HOPE,DOMESTIC,,,,19,CHINOOK,Ad,,20010714,2001,58,16,N,149,16,W,,,F,,730,5.44,,scale,20010830,,V,hsea,,,,81,TRAWL,Rep02,N,0,1,1,1,5000,1,3,,,,,,
2001091050,,060254,1,,7035,EXCELLENCE,DOMESTIC,,,,275,CHINOOK,Ad,,20010620,2001,44,6,N,124,33,W,,,M,,450,1.14,,scale,20010830,,V,hsea,,,,80,TRAWL,Rep02,N,0,1,1,1,5000,1,1,,,,,,
2001091051,,054405,1,,7035,EXCELLENCE,DOMESTIC,,,,323,CHINOOK,Ad,,20010707,2001,47,43,N,125,1,W,,,M,,760,5.95,,scale,20010830,,V,hsea,,,,80,TRAWL,Rep02,N,0,1,1,1,5000,1,1,,,,,,
2001091052,,631148,1,,7035,EXCELLENCE,DOMESTIC,,,,333,CHINOOK,Ad,,20010708,2001,47,47,N,124,56,W,,,F,,470,1.13,,scale,20010830,,V,hsea,,,,80,TRAWL,Rep02,N,0,1,1,1,5000,1,1,,,,,,
2001091053,,630606,1,,7035,EXCELLENCE,DOMESTIC,,,,325,CHINOOK,Ad,,20010707,2001,47,45,N,125,2,W,,,M,,770,6.79,,scale,20010830,,V,hsea,,,,80,TRAWL,Rep02,N,0,1,1,1,5000,1,1,,,,,,
2001091054,,631213,1,,7035,EXCELLENCE,DOMESTIC,,,,330,CHINOOK,Ad,,20010708,2001,47,42,N,124,55,W,,,F,,460,1.19,,scale,20010830,,V,hsea,,,,80,TRAWL,Rep02,N,0,1,1,1,5000,1,1,,,,,,
2001091055,,054419,1,,7035,EXCELLENCE,DOMESTIC,,,,329,CHINOOK,Ad,,20010708,2001,47,42,N,124,54,W,,,F,,400,0.75,,scale,20010830,,V,hsea,,,,80,TRAWL,Rep02,N,0,1,1,1,5000,1,1,,,,,,
2001091056,,181724,1,,7035,EXCELLENCE,DOMESTIC,,,,330,CHINOOK,Ad,,20010708,2001,47,42,N,124,55,W,,,F,,700,4.52,,scale,20010830,,V,hsea,,,,80,TRAWL,Rep02,N,0,1,1,1,5000,1,1,,,,,,
2001091057,,091927,1,,7035,EXCELLENCE,DOMESTIC,,,,329,CHINOOK,Ad,,20010708,2001,47,42,N,124,54,W,,,F,,570,2.62,,scale,20010830,,V,hsea,,,,80,TRAWL,Rep02,N,0,1,1,1,5000,1,1,,,,,,
